global_row_id,sheet_row_id,zip_code,payout,city_name,state_code,user_id,created_at,updated_at,rel_release_id,join.leadsmart_file_releases.release_date,rel_subsheet_id,join.leadsmart_subsheets.subsheet_name,rel_subpart_id,join.leadsmart_subparts.payout_note,invalid_reason
290273,,42768,17.5,,NC,122be854-0adb-46fc-bb04-12c9e73714ba,2025-10-19T00:14:16.584543+00:00,2025-10-19T00:14:16.584543+00:00,3,10/06/2025,77,windows,48,duration,Missing city_name
290272,,42766,17.5,,NC,122be854-0adb-46fc-bb04-12c9e73714ba,2025-10-19T00:14:16.584543+00:00,2025-10-19T00:14:16.584543+00:00,3,10/06/2025,77,windows,48,duration,Missing city_name
290271,,42763,17.5,,NC,122be854-0adb-46fc-bb04-12c9e73714ba,2025-10-19T00:14:16.584543+00:00,2025-10-19T00:14:16.584543+00:00,3,10/06/2025,77,windows,48,duration,Missing city_name
290270,,42761,17.5,,NC,122be854-0adb-46fc-bb04-12c9e73714ba,2025-10-19T00:14:16.584543+00:00,2025-10-19T00:14:16.584543+00:00,3,10/06/2025,77,windows,48,duration,Missing city_name
290269,,42752,17.5,,NC,122be854-0adb-46fc-bb04-12c9e73714ba,2025-10-19T00:14:16.584543+00:00,2025-10-19T00:14:16.584543+00:00,3,10/06/2025,77,windows,48,duration,Missing city_name
290268,,42736,17.5,,NC,122be854-0adb-46fc-bb04-12c9e73714ba,2025-10-19T00:14:16.584543+00:00,2025-10-19T00:14:16.584543+00:00,3,10/06/2025,77,windows,48,duration,Missing city_name
290267,,42735,17.5,,NC,122be854-0adb-46fc-bb04-12c9e73714ba,2025-10-19T00:14:16.584543+00:00,2025-10-19T00:14:16.584543+00:00,3,10/06/2025,77,windows,48,duration,Missing city_name
290266,,42731,17.5,,NC,122be854-0adb-46fc-bb04-12c9e73714ba,2025-10-19T00:14:16.584543+00:00,2025-10-19T00:14:16.584543+00:00,3,10/06/2025,77,windows,48,duration,Missing city_name
290265,,42730,17.5,,NC,122be854-0adb-46fc-bb04-12c9e73714ba,2025-10-19T00:14:16.584543+00:00,2025-10-19T00:14:16.584543+00:00,3,10/06/2025,77,windows,48,duration,Missing city_name
290264,,42723,17.5,,NC,122be854-0adb-46fc-bb04-12c9e73714ba,2025-10-19T00:14:16.584543+00:00,2025-10-19T00:14:16.584543+00:00,3,10/06/2025,77,windows,48,duration,Missing city_name
290263,,42714,17.5,,NC,122be854-0adb-46fc-bb04-12c9e73714ba,2025-10-19T00:14:16.584543+00:00,2025-10-19T00:14:16.584543+00:00,3,10/06/2025,77,windows,48,duration,Missing city_name
290262,,42711,17.5,,NC,122be854-0adb-46fc-bb04-12c9e73714ba,2025-10-19T00:14:16.584543+00:00,2025-10-19T00:14:16.584543+00:00,3,10/06/2025,77,windows,48,duration,Missing city_name
290261,,42655,17.5,,NC,122be854-0adb-46fc-bb04-12c9e73714ba,2025-10-19T00:14:16.584543+00:00,2025-10-19T00:14:16.584543+00:00,3,10/06/2025,77,windows,48,duration,Missing city_name
290260,,42648,17.5,,NC,122be854-0adb-46fc-bb04-12c9e73714ba,2025-10-19T00:14:16.584543+00:00,2025-10-19T00:14:16.584543+00:00,3,10/06/2025,77,windows,48,duration,Missing city_name
290259,,42643,17.5,,NC,122be854-0adb-46fc-bb04-12c9e73714ba,2025-10-19T00:14:16.584543+00:00,2025-10-19T00:14:16.584543+00:00,3,10/06/2025,77,windows,48,duration,Missing city_name
290258,,42640,17.5,,NC,122be854-0adb-46fc-bb04-12c9e73714ba,2025-10-19T00:14:16.584543+00:00,2025-10-19T00:14:16.584543+00:00,3,10/06/2025,77,windows,48,duration,Missing city_name
290257,,42632,17.5,,NC,122be854-0adb-46fc-bb04-12c9e73714ba,2025-10-19T00:14:16.584543+00:00,2025-10-19T00:14:16.584543+00:00,3,10/06/2025,77,windows,48,duration,Missing city_name
290256,,42618,17.5,,NC,122be854-0adb-46fc-bb04-12c9e73714ba,2025-10-19T00:14:16.584543+00:00,2025-10-19T00:14:16.584543+00:00,3,10/06/2025,77,windows,48,duration,Missing city_name
290255,,42613,17.5,,NC,122be854-0adb-46fc-bb04-12c9e73714ba,2025-10-19T00:14:16.584543+00:00,2025-10-19T00:14:16.584543+00:00,3,10/06/2025,77,windows,48,duration,Missing city_name
290254,,42611,17.5,,NC,122be854-0adb-46fc-bb04-12c9e73714ba,2025-10-19T00:14:16.584543+00:00,2025-10-19T00:14:16.584543+00:00,3,10/06/2025,77,windows,48,duration,Missing city_name
290253,,42607,17.5,,NC,122be854-0adb-46fc-bb04-12c9e73714ba,2025-10-19T00:14:16.584543+00:00,2025-10-19T00:14:16.584543+00:00,3,10/06/2025,77,windows,48,duration,Missing city_name
290252,,42601,17.5,,NC,122be854-0adb-46fc-bb04-12c9e73714ba,2025-10-19T00:14:16.584543+00:00,2025-10-19T00:14:16.584543+00:00,3,10/06/2025,77,windows,48,duration,Missing city_name
290251,,42563,17.5,,NC,122be854-0adb-46fc-bb04-12c9e73714ba,2025-10-19T00:14:16.584543+00:00,2025-10-19T00:14:16.584543+00:00,3,10/06/2025,77,windows,48,duration,Missing city_name
290250,,42555,17.5,,NC,122be854-0adb-46fc-bb04-12c9e73714ba,2025-10-19T00:14:16.584543+00:00,2025-10-19T00:14:16.584543+00:00,3,10/06/2025,77,windows,48,duration,Missing city_name
290249,,42554,17.5,,NC,122be854-0adb-46fc-bb04-12c9e73714ba,2025-10-19T00:14:16.584543+00:00,2025-10-19T00:14:16.584543+00:00,3,10/06/2025,77,windows,48,duration,Missing city_name
290248,,42536,17.5,,NC,122be854-0adb-46fc-bb04-12c9e73714ba,2025-10-19T00:14:16.584543+00:00,2025-10-19T00:14:16.584543+00:00,3,10/06/2025,77,windows,48,duration,Missing city_name
290247,,42532,17.5,,NC,122be854-0adb-46fc-bb04-12c9e73714ba,2025-10-19T00:14:16.584543+00:00,2025-10-19T00:14:16.584543+00:00,3,10/06/2025,77,windows,48,duration,Missing city_name
290224,,42403,17.5,,NC,122be854-0adb-46fc-bb04-12c9e73714ba,2025-10-19T00:14:16.584543+00:00,2025-10-19T00:14:16.584543+00:00,3,10/06/2025,77,windows,48,duration,Missing city_name
290221,,42375,17.5,,NC,122be854-0adb-46fc-bb04-12c9e73714ba,2025-10-19T00:14:16.584543+00:00,2025-10-19T00:14:16.584543+00:00,3,10/06/2025,77,windows,48,duration,Missing city_name
290220,,42373,17.5,,NC,122be854-0adb-46fc-bb04-12c9e73714ba,2025-10-19T00:14:16.584543+00:00,2025-10-19T00:14:16.584543+00:00,3,10/06/2025,77,windows,48,duration,Missing city_name
290215,,42365,17.5,,NC,122be854-0adb-46fc-bb04-12c9e73714ba,2025-10-19T00:14:16.584543+00:00,2025-10-19T00:14:16.584543+00:00,3,10/06/2025,77,windows,48,duration,Missing city_name
290214,,42358,17.5,,NC,122be854-0adb-46fc-bb04-12c9e73714ba,2025-10-19T00:14:16.584543+00:00,2025-10-19T00:14:16.584543+00:00,3,10/06/2025,77,windows,48,duration,Missing city_name
290199,,42287,17.5,,NC,122be854-0adb-46fc-bb04-12c9e73714ba,2025-10-19T00:14:16.584543+00:00,2025-10-19T00:14:16.584543+00:00,3,10/06/2025,77,windows,48,duration,Missing city_name
290198,,42284,17.5,,NC,122be854-0adb-46fc-bb04-12c9e73714ba,2025-10-19T00:14:16.584543+00:00,2025-10-19T00:14:16.584543+00:00,3,10/06/2025,77,windows,48,duration,Missing city_name
290197,,42283,17.5,,NC,122be854-0adb-46fc-bb04-12c9e73714ba,2025-10-19T00:14:16.584543+00:00,2025-10-19T00:14:16.584543+00:00,3,10/06/2025,77,windows,48,duration,Missing city_name
290196,,42270,17.5,,NC,122be854-0adb-46fc-bb04-12c9e73714ba,2025-10-19T00:14:16.584543+00:00,2025-10-19T00:14:16.584543+00:00,3,10/06/2025,77,windows,48,duration,Missing city_name
290195,,42268,17.5,,NC,122be854-0adb-46fc-bb04-12c9e73714ba,2025-10-19T00:14:16.584543+00:00,2025-10-19T00:14:16.584543+00:00,3,10/06/2025,77,windows,48,duration,Missing city_name
290194,,42267,17.5,,NC,122be854-0adb-46fc-bb04-12c9e73714ba,2025-10-19T00:14:16.584543+00:00,2025-10-19T00:14:16.584543+00:00,3,10/06/2025,77,windows,48,duration,Missing city_name
290193,,42263,17.5,,NC,122be854-0adb-46fc-bb04-12c9e73714ba,2025-10-19T00:14:16.584543+00:00,2025-10-19T00:14:16.584543+00:00,3,10/06/2025,77,windows,48,duration,Missing city_name
290192,,42257,17.5,,NC,122be854-0adb-46fc-bb04-12c9e73714ba,2025-10-19T00:14:16.584543+00:00,2025-10-19T00:14:16.584543+00:00,3,10/06/2025,77,windows,48,duration,Missing city_name
290191,,42251,17.5,,NC,122be854-0adb-46fc-bb04-12c9e73714ba,2025-10-19T00:14:16.584543+00:00,2025-10-19T00:14:16.584543+00:00,3,10/06/2025,77,windows,48,duration,Missing city_name
290190,,42250,17.5,,NC,122be854-0adb-46fc-bb04-12c9e73714ba,2025-10-19T00:14:16.584543+00:00,2025-10-19T00:14:16.584543+00:00,3,10/06/2025,77,windows,48,duration,Missing city_name
290189,,42235,17.5,,NC,122be854-0adb-46fc-bb04-12c9e73714ba,2025-10-19T00:14:16.584543+00:00,2025-10-19T00:14:16.584543+00:00,3,10/06/2025,77,windows,48,duration,Missing city_name
290188,,42209,17.5,,NC,122be854-0adb-46fc-bb04-12c9e73714ba,2025-10-19T00:14:16.584543+00:00,2025-10-19T00:14:16.584543+00:00,3,10/06/2025,77,windows,48,duration,Missing city_name
290187,,42203,17.5,,NC,122be854-0adb-46fc-bb04-12c9e73714ba,2025-10-19T00:14:16.584543+00:00,2025-10-19T00:14:16.584543+00:00,3,10/06/2025,77,windows,48,duration,Missing city_name
290186,,42169,17.5,,NC,122be854-0adb-46fc-bb04-12c9e73714ba,2025-10-19T00:14:16.584543+00:00,2025-10-19T00:14:16.584543+00:00,3,10/06/2025,77,windows,48,duration,Missing city_name
290185,,42155,17.5,,NC,122be854-0adb-46fc-bb04-12c9e73714ba,2025-10-19T00:14:16.584543+00:00,2025-10-19T00:14:16.584543+00:00,3,10/06/2025,77,windows,48,duration,Missing city_name
290184,,42150,17.5,,NC,122be854-0adb-46fc-bb04-12c9e73714ba,2025-10-19T00:14:16.584543+00:00,2025-10-19T00:14:16.584543+00:00,3,10/06/2025,77,windows,48,duration,Missing city_name
290183,,42084,17.5,,NC,122be854-0adb-46fc-bb04-12c9e73714ba,2025-10-19T00:14:16.584543+00:00,2025-10-19T00:14:16.584543+00:00,3,10/06/2025,77,windows,48,duration,Missing city_name
290181,,42059,17.5,,NC,122be854-0adb-46fc-bb04-12c9e73714ba,2025-10-19T00:14:16.584543+00:00,2025-10-19T00:14:16.584543+00:00,3,10/06/2025,77,windows,48,duration,Missing city_name
290180,,42046,17.5,,NC,122be854-0adb-46fc-bb04-12c9e73714ba,2025-10-19T00:14:16.584543+00:00,2025-10-19T00:14:16.584543+00:00,3,10/06/2025,77,windows,48,duration,Missing city_name
290179,,42026,17.5,,NC,122be854-0adb-46fc-bb04-12c9e73714ba,2025-10-19T00:14:16.584543+00:00,2025-10-19T00:14:16.584543+00:00,3,10/06/2025,77,windows,48,duration,Missing city_name
290178,,41906,17.5,,NC,122be854-0adb-46fc-bb04-12c9e73714ba,2025-10-19T00:14:16.584543+00:00,2025-10-19T00:14:16.584543+00:00,3,10/06/2025,77,windows,48,duration,Missing city_name
290177,,41905,17.5,,NC,122be854-0adb-46fc-bb04-12c9e73714ba,2025-10-19T00:14:16.584543+00:00,2025-10-19T00:14:16.584543+00:00,3,10/06/2025,77,windows,48,duration,Missing city_name
290176,,41904,17.5,,NC,122be854-0adb-46fc-bb04-12c9e73714ba,2025-10-19T00:14:16.584543+00:00,2025-10-19T00:14:16.584543+00:00,3,10/06/2025,77,windows,48,duration,Missing city_name
290175,,41903,17.5,,NC,122be854-0adb-46fc-bb04-12c9e73714ba,2025-10-19T00:14:16.584543+00:00,2025-10-19T00:14:16.584543+00:00,3,10/06/2025,77,windows,48,duration,Missing city_name
290174,,41902,17.5,,NC,122be854-0adb-46fc-bb04-12c9e73714ba,2025-10-19T00:14:16.584543+00:00,2025-10-19T00:14:16.584543+00:00,3,10/06/2025,77,windows,48,duration,Missing city_name
290173,,41901,17.5,,NC,122be854-0adb-46fc-bb04-12c9e73714ba,2025-10-19T00:14:16.584543+00:00,2025-10-19T00:14:16.584543+00:00,3,10/06/2025,77,windows,48,duration,Missing city_name
290172,,41829,17.5,,NC,122be854-0adb-46fc-bb04-12c9e73714ba,2025-10-19T00:14:16.584543+00:00,2025-10-19T00:14:16.584543+00:00,3,10/06/2025,77,windows,48,duration,Missing city_name
290171,,41823,17.5,,NC,122be854-0adb-46fc-bb04-12c9e73714ba,2025-10-19T00:14:16.584543+00:00,2025-10-19T00:14:16.584543+00:00,3,10/06/2025,77,windows,48,duration,Missing city_name
290170,,41811,17.5,,NC,122be854-0adb-46fc-bb04-12c9e73714ba,2025-10-19T00:14:16.584543+00:00,2025-10-19T00:14:16.584543+00:00,3,10/06/2025,77,windows,48,duration,Missing city_name
290169,,41805,17.5,,NC,122be854-0adb-46fc-bb04-12c9e73714ba,2025-10-19T00:14:16.584543+00:00,2025-10-19T00:14:16.584543+00:00,3,10/06/2025,77,windows,48,duration,Missing city_name
290168,,41801,17.5,,NC,122be854-0adb-46fc-bb04-12c9e73714ba,2025-10-19T00:14:16.584543+00:00,2025-10-19T00:14:16.584543+00:00,3,10/06/2025,77,windows,48,duration,Missing city_name
290167,,41771,17.5,,NC,122be854-0adb-46fc-bb04-12c9e73714ba,2025-10-19T00:14:16.584543+00:00,2025-10-19T00:14:16.584543+00:00,3,10/06/2025,77,windows,48,duration,Missing city_name
290166,,41765,17.5,,NC,122be854-0adb-46fc-bb04-12c9e73714ba,2025-10-19T00:14:16.584543+00:00,2025-10-19T00:14:16.584543+00:00,3,10/06/2025,77,windows,48,duration,Missing city_name
290165,,41756,17.5,,NC,122be854-0adb-46fc-bb04-12c9e73714ba,2025-10-19T00:14:16.584543+00:00,2025-10-19T00:14:16.584543+00:00,3,10/06/2025,77,windows,48,duration,Missing city_name
290164,,41747,17.5,,NC,122be854-0adb-46fc-bb04-12c9e73714ba,2025-10-19T00:14:16.584543+00:00,2025-10-19T00:14:16.584543+00:00,3,10/06/2025,77,windows,48,duration,Missing city_name
290163,,41733,17.5,,NC,122be854-0adb-46fc-bb04-12c9e73714ba,2025-10-19T00:14:16.584543+00:00,2025-10-19T00:14:16.584543+00:00,3,10/06/2025,77,windows,48,duration,Missing city_name
290162,,41732,17.5,,NC,122be854-0adb-46fc-bb04-12c9e73714ba,2025-10-19T00:14:16.584543+00:00,2025-10-19T00:14:16.584543+00:00,3,10/06/2025,77,windows,48,duration,Missing city_name
290161,,41730,17.5,,NC,122be854-0adb-46fc-bb04-12c9e73714ba,2025-10-19T00:14:16.584543+00:00,2025-10-19T00:14:16.584543+00:00,3,10/06/2025,77,windows,48,duration,Missing city_name
290160,,41728,17.5,,NC,122be854-0adb-46fc-bb04-12c9e73714ba,2025-10-19T00:14:16.584543+00:00,2025-10-19T00:14:16.584543+00:00,3,10/06/2025,77,windows,48,duration,Missing city_name
290159,,41720,17.5,,NC,122be854-0adb-46fc-bb04-12c9e73714ba,2025-10-19T00:14:16.584543+00:00,2025-10-19T00:14:16.584543+00:00,3,10/06/2025,77,windows,48,duration,Missing city_name
290158,,41710,17.5,,NC,122be854-0adb-46fc-bb04-12c9e73714ba,2025-10-19T00:14:16.584543+00:00,2025-10-19T00:14:16.584543+00:00,3,10/06/2025,77,windows,48,duration,Missing city_name
290157,,41668,17.5,,NC,122be854-0adb-46fc-bb04-12c9e73714ba,2025-10-19T00:14:16.584543+00:00,2025-10-19T00:14:16.584543+00:00,3,10/06/2025,77,windows,48,duration,Missing city_name
290156,,41641,17.5,,NC,122be854-0adb-46fc-bb04-12c9e73714ba,2025-10-19T00:14:16.584543+00:00,2025-10-19T00:14:16.584543+00:00,3,10/06/2025,77,windows,48,duration,Missing city_name
290155,,41639,17.5,,NC,122be854-0adb-46fc-bb04-12c9e73714ba,2025-10-19T00:14:16.584543+00:00,2025-10-19T00:14:16.584543+00:00,3,10/06/2025,77,windows,48,duration,Missing city_name
290154,,41637,17.5,,NC,122be854-0adb-46fc-bb04-12c9e73714ba,2025-10-19T00:14:16.584543+00:00,2025-10-19T00:14:16.584543+00:00,3,10/06/2025,77,windows,48,duration,Missing city_name
290153,,41633,17.5,,NC,122be854-0adb-46fc-bb04-12c9e73714ba,2025-10-19T00:14:16.584543+00:00,2025-10-19T00:14:16.584543+00:00,3,10/06/2025,77,windows,48,duration,Missing city_name
290152,,41629,17.5,,NC,122be854-0adb-46fc-bb04-12c9e73714ba,2025-10-19T00:14:16.584543+00:00,2025-10-19T00:14:16.584543+00:00,3,10/06/2025,77,windows,48,duration,Missing city_name
290151,,41627,17.5,,NC,122be854-0adb-46fc-bb04-12c9e73714ba,2025-10-19T00:14:16.584543+00:00,2025-10-19T00:14:16.584543+00:00,3,10/06/2025,77,windows,48,duration,Missing city_name
290150,,41626,17.5,,NC,122be854-0adb-46fc-bb04-12c9e73714ba,2025-10-19T00:14:16.584543+00:00,2025-10-19T00:14:16.584543+00:00,3,10/06/2025,77,windows,48,duration,Missing city_name
290149,,41614,17.5,,WV,122be854-0adb-46fc-bb04-12c9e73714ba,2025-10-19T00:14:16.584543+00:00,2025-10-19T00:14:16.584543+00:00,3,10/06/2025,77,windows,48,duration,Missing city_name
290148,,41570,17.5,,WV,122be854-0adb-46fc-bb04-12c9e73714ba,2025-10-19T00:14:16.584543+00:00,2025-10-19T00:14:16.584543+00:00,3,10/06/2025,77,windows,48,duration,Missing city_name
290147,,41569,17.5,,WV,122be854-0adb-46fc-bb04-12c9e73714ba,2025-10-19T00:14:16.584543+00:00,2025-10-19T00:14:16.584543+00:00,3,10/06/2025,77,windows,48,duration,Missing city_name
290146,,41565,17.5,,WV,122be854-0adb-46fc-bb04-12c9e73714ba,2025-10-19T00:14:16.584543+00:00,2025-10-19T00:14:16.584543+00:00,3,10/06/2025,77,windows,48,duration,Missing city_name
290145,,41551,17.5,,WV,122be854-0adb-46fc-bb04-12c9e73714ba,2025-10-19T00:14:16.584543+00:00,2025-10-19T00:14:16.584543+00:00,3,10/06/2025,77,windows,48,duration,Missing city_name
290144,,41550,17.5,,WV,122be854-0adb-46fc-bb04-12c9e73714ba,2025-10-19T00:14:16.584543+00:00,2025-10-19T00:14:16.584543+00:00,3,10/06/2025,77,windows,48,duration,Missing city_name
290143,,41546,17.5,,WV,122be854-0adb-46fc-bb04-12c9e73714ba,2025-10-19T00:14:16.584543+00:00,2025-10-19T00:14:16.584543+00:00,3,10/06/2025,77,windows,48,duration,Missing city_name
290142,,41545,17.5,,WV,122be854-0adb-46fc-bb04-12c9e73714ba,2025-10-19T00:14:16.584543+00:00,2025-10-19T00:14:16.584543+00:00,3,10/06/2025,77,windows,48,duration,Missing city_name
290141,,41536,17.5,,WV,122be854-0adb-46fc-bb04-12c9e73714ba,2025-10-19T00:14:16.584543+00:00,2025-10-19T00:14:16.584543+00:00,3,10/06/2025,77,windows,48,duration,Missing city_name
290140,,41529,17.5,,WV,122be854-0adb-46fc-bb04-12c9e73714ba,2025-10-19T00:14:16.584543+00:00,2025-10-19T00:14:16.584543+00:00,3,10/06/2025,77,windows,48,duration,Missing city_name
290139,,41474,17.5,,WV,122be854-0adb-46fc-bb04-12c9e73714ba,2025-10-19T00:14:16.584543+00:00,2025-10-19T00:14:16.584543+00:00,3,10/06/2025,77,windows,48,duration,Missing city_name
290138,,41467,17.5,,WV,122be854-0adb-46fc-bb04-12c9e73714ba,2025-10-19T00:14:16.584543+00:00,2025-10-19T00:14:16.584543+00:00,3,10/06/2025,77,windows,48,duration,Missing city_name
290137,,41466,17.5,,WV,122be854-0adb-46fc-bb04-12c9e73714ba,2025-10-19T00:14:16.584543+00:00,2025-10-19T00:14:16.584543+00:00,3,10/06/2025,77,windows,48,duration,Missing city_name
290136,,41459,17.5,,WV,122be854-0adb-46fc-bb04-12c9e73714ba,2025-10-19T00:14:16.584543+00:00,2025-10-19T00:14:16.584543+00:00,3,10/06/2025,77,windows,48,duration,Missing city_name
290135,,41457,17.5,,WV,122be854-0adb-46fc-bb04-12c9e73714ba,2025-10-19T00:14:16.584543+00:00,2025-10-19T00:14:16.584543+00:00,3,10/06/2025,77,windows,48,duration,Missing city_name
290134,,41456,17.5,,WV,122be854-0adb-46fc-bb04-12c9e73714ba,2025-10-19T00:14:16.584543+00:00,2025-10-19T00:14:16.584543+00:00,3,10/06/2025,77,windows,48,duration,Missing city_name
290133,,41452,17.5,,WV,122be854-0adb-46fc-bb04-12c9e73714ba,2025-10-19T00:14:16.584543+00:00,2025-10-19T00:14:16.584543+00:00,3,10/06/2025,77,windows,48,duration,Missing city_name
290132,,41447,17.5,,WV,122be854-0adb-46fc-bb04-12c9e73714ba,2025-10-19T00:14:16.584543+00:00,2025-10-19T00:14:16.584543+00:00,3,10/06/2025,77,windows,48,duration,Missing city_name
290131,,41444,17.5,,WV,122be854-0adb-46fc-bb04-12c9e73714ba,2025-10-19T00:14:16.584543+00:00,2025-10-19T00:14:16.584543+00:00,3,10/06/2025,77,windows,48,duration,Missing city_name
290130,,41443,17.5,,WV,122be854-0adb-46fc-bb04-12c9e73714ba,2025-10-19T00:14:16.584543+00:00,2025-10-19T00:14:16.584543+00:00,3,10/06/2025,77,windows,48,duration,Missing city_name
290129,,41441,17.5,,WV,122be854-0adb-46fc-bb04-12c9e73714ba,2025-10-19T00:14:16.584543+00:00,2025-10-19T00:14:16.584543+00:00,3,10/06/2025,77,windows,48,duration,Missing city_name
290128,,41433,17.5,,WV,122be854-0adb-46fc-bb04-12c9e73714ba,2025-10-19T00:14:16.584543+00:00,2025-10-19T00:14:16.584543+00:00,3,10/06/2025,77,windows,48,duration,Missing city_name
290127,,41427,17.5,,WV,122be854-0adb-46fc-bb04-12c9e73714ba,2025-10-19T00:14:16.584543+00:00,2025-10-19T00:14:16.584543+00:00,3,10/06/2025,77,windows,48,duration,Missing city_name
290126,,41422,17.5,,WV,122be854-0adb-46fc-bb04-12c9e73714ba,2025-10-19T00:14:16.584543+00:00,2025-10-19T00:14:16.584543+00:00,3,10/06/2025,77,windows,48,duration,Missing city_name
290125,,41419,17.5,,WV,122be854-0adb-46fc-bb04-12c9e73714ba,2025-10-19T00:14:16.584543+00:00,2025-10-19T00:14:16.584543+00:00,3,10/06/2025,77,windows,48,duration,Missing city_name
290124,,41417,17.5,,WV,122be854-0adb-46fc-bb04-12c9e73714ba,2025-10-19T00:14:16.584543+00:00,2025-10-19T00:14:16.584543+00:00,3,10/06/2025,77,windows,48,duration,Missing city_name
290123,,41412,17.5,,WV,122be854-0adb-46fc-bb04-12c9e73714ba,2025-10-19T00:14:16.584543+00:00,2025-10-19T00:14:16.584543+00:00,3,10/06/2025,77,windows,48,duration,Missing city_name
290122,,41410,17.5,,WV,122be854-0adb-46fc-bb04-12c9e73714ba,2025-10-19T00:14:16.584543+00:00,2025-10-19T00:14:16.584543+00:00,3,10/06/2025,77,windows,48,duration,Missing city_name
290121,,41409,17.5,,WV,122be854-0adb-46fc-bb04-12c9e73714ba,2025-10-19T00:14:16.584543+00:00,2025-10-19T00:14:16.584543+00:00,3,10/06/2025,77,windows,48,duration,Missing city_name
290120,,41407,17.5,,WV,122be854-0adb-46fc-bb04-12c9e73714ba,2025-10-19T00:14:16.584543+00:00,2025-10-19T00:14:16.584543+00:00,3,10/06/2025,77,windows,48,duration,Missing city_name
290119,,41406,17.5,,WV,122be854-0adb-46fc-bb04-12c9e73714ba,2025-10-19T00:14:16.584543+00:00,2025-10-19T00:14:16.584543+00:00,3,10/06/2025,77,windows,48,duration,Missing city_name
290118,,41396,17.5,,WV,122be854-0adb-46fc-bb04-12c9e73714ba,2025-10-19T00:14:16.584543+00:00,2025-10-19T00:14:16.584543+00:00,3,10/06/2025,77,windows,48,duration,Missing city_name
290117,,41378,17.5,,WV,122be854-0adb-46fc-bb04-12c9e73714ba,2025-10-19T00:14:16.584543+00:00,2025-10-19T00:14:16.584543+00:00,3,10/06/2025,77,windows,48,duration,Missing city_name
290116,,41377,17.5,,WV,122be854-0adb-46fc-bb04-12c9e73714ba,2025-10-19T00:14:16.584543+00:00,2025-10-19T00:14:16.584543+00:00,3,10/06/2025,77,windows,48,duration,Missing city_name
290115,,41370,17.5,,WV,122be854-0adb-46fc-bb04-12c9e73714ba,2025-10-19T00:14:16.584543+00:00,2025-10-19T00:14:16.584543+00:00,3,10/06/2025,77,windows,48,duration,Missing city_name
290114,,41369,17.5,,WV,122be854-0adb-46fc-bb04-12c9e73714ba,2025-10-19T00:14:16.584543+00:00,2025-10-19T00:14:16.584543+00:00,3,10/06/2025,77,windows,48,duration,Missing city_name
290113,,41363,17.5,,WV,122be854-0adb-46fc-bb04-12c9e73714ba,2025-10-19T00:14:16.584543+00:00,2025-10-19T00:14:16.584543+00:00,3,10/06/2025,77,windows,48,duration,Missing city_name
290112,,41362,17.5,,WV,122be854-0adb-46fc-bb04-12c9e73714ba,2025-10-19T00:14:16.584543+00:00,2025-10-19T00:14:16.584543+00:00,3,10/06/2025,77,windows,48,duration,Missing city_name
290111,,41358,17.5,,WV,122be854-0adb-46fc-bb04-12c9e73714ba,2025-10-19T00:14:16.584543+00:00,2025-10-19T00:14:16.584543+00:00,3,10/06/2025,77,windows,48,duration,Missing city_name
290110,,41357,17.5,,WV,122be854-0adb-46fc-bb04-12c9e73714ba,2025-10-19T00:14:16.584543+00:00,2025-10-19T00:14:16.584543+00:00,3,10/06/2025,77,windows,48,duration,Missing city_name
290109,,41346,17.5,,WV,122be854-0adb-46fc-bb04-12c9e73714ba,2025-10-19T00:14:16.584543+00:00,2025-10-19T00:14:16.584543+00:00,3,10/06/2025,77,windows,48,duration,Missing city_name
290108,,41344,17.5,,WV,122be854-0adb-46fc-bb04-12c9e73714ba,2025-10-19T00:14:16.584543+00:00,2025-10-19T00:14:16.584543+00:00,3,10/06/2025,77,windows,48,duration,Missing city_name
290107,,41343,17.5,,WV,122be854-0adb-46fc-bb04-12c9e73714ba,2025-10-19T00:14:16.584543+00:00,2025-10-19T00:14:16.584543+00:00,3,10/06/2025,77,windows,48,duration,Missing city_name
290106,,41342,17.5,,WV,122be854-0adb-46fc-bb04-12c9e73714ba,2025-10-19T00:14:16.584543+00:00,2025-10-19T00:14:16.584543+00:00,3,10/06/2025,77,windows,48,duration,Missing city_name
290105,,41340,17.5,,WV,122be854-0adb-46fc-bb04-12c9e73714ba,2025-10-19T00:14:16.584543+00:00,2025-10-19T00:14:16.584543+00:00,3,10/06/2025,77,windows,48,duration,Missing city_name
290104,,41338,17.5,,WV,122be854-0adb-46fc-bb04-12c9e73714ba,2025-10-19T00:14:16.584543+00:00,2025-10-19T00:14:16.584543+00:00,3,10/06/2025,77,windows,48,duration,Missing city_name
290103,,41333,17.5,,WV,122be854-0adb-46fc-bb04-12c9e73714ba,2025-10-19T00:14:16.584543+00:00,2025-10-19T00:14:16.584543+00:00,3,10/06/2025,77,windows,48,duration,Missing city_name
290102,,41331,17.5,,WV,122be854-0adb-46fc-bb04-12c9e73714ba,2025-10-19T00:14:16.584543+00:00,2025-10-19T00:14:16.584543+00:00,3,10/06/2025,77,windows,48,duration,Missing city_name
290101,,41328,17.5,,WV,122be854-0adb-46fc-bb04-12c9e73714ba,2025-10-19T00:14:16.584543+00:00,2025-10-19T00:14:16.584543+00:00,3,10/06/2025,77,windows,48,duration,Missing city_name
