Zip Code,,city,state_id
53403,$61.50,Racine,WI
53404,$61.50,Racine,WI
53405,$61.50,Racine,WI
53406,$61.50,Racine,WI
53407,$61.50,Racine,WI
53408,$61.50,Racine,WI
53501,$61.50,Afton,WI
53505,$61.50,Avalon,WI
53508,$61.50,Belleville,WI
53511,$61.50,Beloit,WI
53512,$61.50,Beloit,WI
53515,$61.50,Black Earth,WI
53517,$61.50,Blue Mounds,WI
53523,$61.50,Cambridge,WI
53525,$61.50,Clinton,WI
53527,$61.50,Cottage Grove,WI
53528,$61.50,Cross Plains,WI
53529,$61.50,Dane,WI
53531,$61.50,Deerfield,WI
53532,$61.50,Deforest,WI
53534,$61.50,Edgerton,WI
53536,$61.50,Evansville,WI
53537,$61.50,Footville,WI
53538,$61.50,Fort Atkinson,WI
53542,$61.50,Gratiot,WI
53545,$61.50,Janesville,WI
53546,$61.50,Janesville,WI
53547,$61.50,Janesville,WI
53548,$61.50,Janesville,WI
53549,$61.50,Jefferson,WI
53551,$61.50,Lake Mills,WI
53558,$61.50,Mcfarland,WI
53559,$61.50,Marshall,WI
53560,$61.50,Mazomanie,WI
53562,$61.50,Middleton,WI
53563,$61.50,Milton,WI
53571,$61.50,Morrisonville,WI
53572,$61.50,Mount Horeb,WI
53575,$61.50,Oregon,WI
53576,$61.50,Orfordville,WI
53585,$61.50,Sharon,WI
53589,$61.50,Stoughton,WI
53590,$61.50,Sun Prairie,WI
53593,$61.50,Verona,WI
53594,$61.50,Waterloo,WI
53596,$61.50,Waterloo,WI
53597,$61.50,Waunakee,WI
53598,$61.50,Windsor,WI
53701,$61.50,Woodford,WI
53702,$61.50,Woodford,WI
53703,$61.50,Madison,WI
53704,$61.50,Madison,WI
53705,$61.50,Madison,WI
53706,$61.50,Madison,WI
53707,$61.50,Madison,WI
53708,$61.50,Madison,WI
53711,$61.50,Madison,WI
53713,$61.50,Madison,WI
53714,$61.50,Madison,WI
53715,$61.50,Madison,WI
53716,$61.50,Madison,WI
53717,$61.50,Madison,WI
53718,$61.50,Madison,WI
53719,$61.50,Madison,WI
53725,$61.50,Madison,WI
53726,$61.50,Madison,WI
53744,$61.50,Madison,WI
53774,$61.50,Madison,WI
53777,$61.50,Madison,WI
53778,$61.50,Madison,WI
53779,$61.50,Madison,WI
53782,$61.50,Madison,WI
53783,$61.50,Madison,WI
53784,$61.50,Madison,WI
53785,$61.50,Madison,WI
53786,$61.50,Madison,WI
53788,$61.50,Madison,WI
53789,$61.50,Madison,WI
53790,$61.50,Madison,WI
53791,$61.50,Madison,WI
53792,$61.50,Madison,WI
53793,$61.50,Madison,WI
53794,$61.50,Madison,WI
53919,$61.50,Brandon,WI
53931,$61.50,Fairwater,WI
53963,$61.50,Waupun,WI
54106,$61.50,Black Creek,WI
54107,$61.50,Bonduel,WI
54110,$61.50,Brillion,WI
54111,$61.50,Cecil,WI
54113,$61.50,Combined Locks,WI
54115,$61.50,De Pere,WI
54123,$61.50,Forest Junction,WI
54126,$61.50,Greenleaf,WI
54127,$61.50,Green Valley,WI
54128,$61.50,Gresham,WI
54129,$61.50,Hilbert,WI
54130,$61.50,Kaukauna,WI
54131,$61.50,Kaukauna,WI
54136,$61.50,Kimberly,WI
54137,$61.50,Krakow,WI
54140,$61.50,Little Chute,WI
54152,$61.50,Nichols,WI
54155,$61.50,Oneida,WI
54160,$61.50,Potter,WI
54162,$61.50,Pulaski,WI
54165,$61.50,Seymour,WI
54166,$61.50,Shawano,WI
54169,$61.50,Sherwood,WI
54170,$61.50,Shiocton,WI
54173,$61.50,Suamico,WI
54180,$61.50,Wrightstown,WI
54182,$61.50,Wrightstown,WI
54201,$61.50,Algoma,WI
54202,$61.50,Baileys Harbor,WI
54204,$61.50,Brussels,WI
54205,$61.50,Casco,WI
54207,$61.50,Collins,WI
54208,$61.50,Denmark,WI
54209,$61.50,Egg Harbor,WI
54210,$61.50,Ellison Bay,WI
54211,$61.50,Ephraim,WI
54212,$61.50,Fish Creek,WI
54213,$61.50,Forestville,WI
54214,$61.50,Francis Creek,WI
54215,$61.50,Kellnersville,WI
54216,$61.50,Kewaunee,WI
54217,$61.50,Luxemburg,WI
54220,$61.50,Manitowoc,WI
54221,$61.50,Manitowoc,WI
54226,$61.50,Manitowoc,WI
54227,$61.50,Maribel,WI
54228,$61.50,Mishicot,WI
54229,$61.50,New Franken,WI
54230,$61.50,Reedsville,WI
54232,$61.50,Saint Nazianz,WI
54234,$61.50,Sister Bay,WI
54235,$61.50,Sturgeon Bay,WI
54240,$61.50,Sturgeon Bay,WI
54241,$61.50,Two Rivers,WI
54245,$61.50,Valders,WI
54246,$61.50,Washington Island,WI
54247,$61.50,Whitelaw,WI
54301,$61.50,Green Bay,WI
54302,$61.50,Green Bay,WI
54303,$61.50,Green Bay,WI
54304,$61.50,Green Bay,WI
54305,$61.50,Green Bay,WI
54306,$61.50,Green Bay,WI
54307,$61.50,Green Bay,WI
54308,$61.50,Green Bay,WI
54311,$61.50,Green Bay,WI
54313,$61.50,Green Bay,WI
54324,$61.50,Green Bay,WI
54344,$61.50,Green Bay,WI
54414,$61.50,Birnamwood,WI
54416,$61.50,Bowler,WI
54450,$61.50,Mattoon,WI
54486,$61.50,Tigerton,WI
54499,$61.50,Wittenberg,WI
54901,$61.50,Oshkosh,WI
54902,$61.50,Oshkosh,WI
54903,$61.50,Oshkosh,WI
54904,$61.50,Oshkosh,WI
54906,$61.50,Oshkosh,WI
54911,$61.50,Appleton,WI
54912,$61.50,Appleton,WI
54913,$61.50,Appleton,WI
54914,$61.50,Appleton,WI
54915,$61.50,Appleton,WI
54919,$61.50,Appleton,WI
54922,$61.50,Bear Creek,WI
54927,$61.50,Butte Des Morts,WI
54928,$61.50,Caroline,WI
54931,$61.50,Dale,WI
54932,$61.50,Eldorado,WI
54934,$61.50,Embarrass,WI
54935,$61.50,Fond Du Lac,WI
54936,$61.50,Fond Du Lac,WI
54937,$61.50,Fond Du Lac,WI
54942,$61.50,Greenville,WI
54944,$61.50,Hortonville,WI
54947,$61.50,Larsen,WI
54948,$61.50,Leopolis,WI
54952,$61.50,Menasha,WI
54956,$61.50,Neenah,WI
54957,$61.50,Neenah,WI
54963,$61.50,Omro,WI
54964,$61.50,Pickett,WI
54971,$61.50,Ripon,WI
54974,$61.50,Rosendale,WI
54978,$61.50,Tilleda,WI
54979,$61.50,Van Dyne,WI
54980,$61.50,Waukau,WI
54985,$61.50,Winnebago,WI
54986,$61.50,Winneconne,WI
56110,$61.50,Adrian,MN
56115,$61.50,Balaton,MN
56116,$61.50,Beaver Creek,MN
56117,$61.50,Bigelow,MN
56119,$61.50,Brewster,MN
56122,$61.50,Chandler,MN
56128,$61.50,Edgerton,MN
56129,$61.50,Ellsworth,MN
56131,$61.50,Fulda,MN
56134,$61.50,Hardwick,MN
56138,$61.50,Hills,MN
56139,$61.50,Holland,MN
56140,$61.50,Ihlen,MN
56141,$61.50,Iona,MN
56144,$61.50,Jasper,MN
56146,$61.50,Kanaranzi,MN
56147,$61.50,Kenneth,MN
56149,$61.50,Lake Benton,MN
56151,$61.50,Lake Wilson,MN
56153,$61.50,Leota,MN
56155,$61.50,Lismore,MN
56156,$61.50,Luverne,MN
56158,$61.50,Magnolia,MN
56164,$61.50,Pipestone,MN
56165,$61.50,Reading,MN
56168,$61.50,Rushmore,MN
56170,$61.50,Ruthton,MN
56172,$61.50,Slayton,MN
56173,$61.50,Steen,MN
56178,$61.50,Tyler,MN
56185,$61.50,Wilmont,MN
56186,$61.50,Woodstock,MN
56187,$61.50,Worthington,MN
57001,$61.50,Alcester,SD
57002,$61.50,Aurora,SD
57003,$61.50,Baltic,SD
57004,$61.50,Beresford,SD
57005,$61.50,Brandon,SD
57006,$61.50,Brookings,SD
57007,$61.50,Brookings,SD
57010,$61.50,Burbank,SD
57012,$61.50,Canistota,SD
57013,$61.50,Canton,SD
57016,$61.50,Chester,SD
57017,$61.50,Colman,SD
57018,$61.50,Colton,SD
57020,$61.50,Crooks,SD
57022,$61.50,Dell Rapids,SD
57024,$61.50,Egan,SD
57025,$61.50,Elk Point,SD
57026,$61.50,Elkton,SD
57027,$61.50,Fairview,SD
57028,$61.50,Flandreau,SD
57030,$61.50,Garretson,SD
57031,$61.50,Gayville,SD
57032,$61.50,Harrisburg,SD
57033,$61.50,Hartford,SD
57034,$61.50,Hudson,SD
57035,$61.50,Humboldt,SD
57037,$61.50,Irene,SD
57039,$61.50,Lennox,SD
57040,$61.50,Lesterville,SD
57041,$61.50,Lyons,SD
57042,$61.50,Madison,SD
57046,$61.50,Mission Hill,SD
57048,$61.50,Montrose,SD
57050,$61.50,Nunda,SD
57051,$61.50,Oldham,SD
57054,$61.50,Ramona,SD
57055,$61.50,Renner,SD
57057,$61.50,Rutland,SD
57058,$61.50,Salem,SD
57059,$61.50,Scotland,SD
57061,$61.50,Sinai,SD
57062,$61.50,Springfield,SD
57063,$61.50,Tabor,SD
57064,$61.50,Tea,SD
57065,$61.50,Trent,SD
57066,$61.50,Tyndall,SD
57067,$61.50,Utica,SD
57068,$61.50,Valley Springs,SD
57069,$61.50,Vermillion,SD
57071,$61.50,Volga,SD
57072,$61.50,Volin,SD
57073,$61.50,Wakonda,SD
57075,$61.50,Wentworth,SD
57076,$61.50,Winfred,SD
57077,$61.50,Worthing,SD
57078,$61.50,Yankton,SD
57101,$61.50,Yankton,SD
57103,$61.50,Sioux Falls,SD
57104,$61.50,Sioux Falls,SD
57105,$61.50,Sioux Falls,SD
57106,$61.50,Sioux Falls,SD
57107,$61.50,Sioux Falls,SD
57108,$61.50,Sioux Falls,SD
57109,$61.50,Sioux Falls,SD
57110,$61.50,Sioux Falls,SD
57117,$61.50,Sioux Falls,SD
57118,$61.50,Sioux Falls,SD
57186,$61.50,Sioux Falls,SD
57193,$61.50,Sioux Falls,SD
57197,$61.50,Sioux Falls,SD
57198,$61.50,Sioux Falls,SD
57212,$61.50,Arlington,SD
57276,$61.50,White,SD
57301,$61.50,Mitchell,SD
57311,$61.50,Alexandria,SD
57315,$61.50,Avon,SD
57319,$61.50,Bridgewater,SD
57321,$61.50,Canova,SD
57323,$61.50,Carthage,SD
57329,$61.50,Dante,SD
57332,$61.50,Emery,SD
57334,$61.50,Ethan,SD
57337,$61.50,Fedora,SD
57340,$61.50,Fulton,SD
57342,$61.50,Geddes,SD
57349,$61.50,Howard,SD
57356,$61.50,Lake Andes,SD
57361,$61.50,Marty,SD
57363,$61.50,Mount Vernon,SD
57367,$61.50,Pickstown,SD
57368,$61.50,Plankinton,SD
57369,$61.50,Platte,SD
57374,$61.50,Spencer,SD
57375,$61.50,Stickney,SD
57380,$61.50,Wagner,SD
57383,$61.50,White Lake,SD
60001,$61.50,Whitefish,MT
60002,$61.50,Antioch,IL
60010,$61.50,Barrington,IL
60011,$61.50,Barrington,IL
60012,$61.50,Crystal Lake,IL
60013,$61.50,Cary,IL
60014,$61.50,Crystal Lake,IL
60015,$61.50,Deerfield,IL
60020,$61.50,Fox Lake,IL
60021,$61.50,Fox River Grove,IL
60030,$61.50,Grayslake,IL
60031,$61.50,Gurnee,IL
60033,$61.50,Harvard,IL
60034,$61.50,Hebron,IL
60035,$61.50,Highland Park,IL
60037,$61.50,Highland Park,IL
60039,$61.50,Highland Park,IL
60040,$61.50,Highwood,IL
60041,$61.50,Ingleside,IL
60042,$61.50,Island Lake,IL
60044,$61.50,Lake Bluff,IL
60045,$61.50,Lake Forest,IL
60046,$61.50,Lake Villa,IL
60047,$61.50,Lake Zurich,IL
60048,$61.50,Libertyville,IL
60049,$61.50,Libertyville,IL
60050,$61.50,Mchenry,IL
60051,$61.50,Mchenry,IL
60060,$61.50,Mundelein,IL
60061,$61.50,Vernon Hills,IL
60064,$61.50,North Chicago,IL
60069,$61.50,Lincolnshire,IL
60071,$61.50,Richmond,IL
60072,$61.50,Ringwood,IL
60073,$61.50,Round Lake,IL
60075,$61.50,Russell,IL
60079,$61.50,Skokie,IL
60081,$61.50,Spring Grove,IL
60083,$61.50,Wadsworth,IL
60084,$61.50,Wauconda,IL
60085,$61.50,Waukegan,IL
60086,$61.50,Waukegan,IL
60087,$61.50,Waukegan,IL
60088,$61.50,Great Lakes,IL
60089,$61.50,Buffalo Grove,IL
60096,$61.50,Winthrop Harbor,IL
60097,$61.50,Wonder Lake,IL
60098,$61.50,Woodstock,IL
60099,$61.50,Zion,IL
60102,$61.50,Algonquin,IL
60111,$61.50,Clare,IL
60112,$61.50,Cortland,IL
60113,$61.50,Creston,IL
60115,$61.50,Dekalb,IL
60129,$61.50,Esmond,IL
60135,$61.50,Genoa,IL
60142,$61.50,Huntley,IL
60145,$61.50,Kingston,IL
60146,$61.50,Kirkland,IL
60150,$61.50,Malta,IL
60152,$61.50,Marengo,IL
60156,$61.50,Lake In The Hills,IL
60178,$61.50,Sycamore,IL
60180,$61.50,Union,IL
60407,$61.50,Braceville,IL
60416,$61.50,Coal City,IL
60424,$61.50,Gardner,IL
60437,$61.50,Kinsman,IL
60444,$61.50,Mazon,IL
60447,$61.50,Minooka,IL
60450,$61.50,Morris,IL
60470,$61.50,Ransom,IL
60474,$61.50,South Wilmington,IL
60479,$61.50,Verona,IL
60512,$61.50,Bristol,IL
60518,$61.50,Earlville,IL
60520,$61.50,Hinckley,IL
60530,$61.50,Lee,IL
60531,$61.50,Leland,IL
60536,$61.50,Millbrook,IL
60537,$61.50,Millington,IL
60538,$61.50,Montgomery,IL
60541,$61.50,Newark,IL
60543,$61.50,Oswego,IL
60545,$61.50,Plano,IL
60548,$61.50,Sandwich,IL
60549,$61.50,Serena,IL
60550,$61.50,Shabbona,IL
60551,$61.50,Sheridan,IL
60552,$61.50,Somonauk,IL
60553,$61.50,Steward,IL
60556,$61.50,Waterman,IL
60557,$61.50,Wedron,IL
60560,$61.50,Yorkville,IL
61006,$61.50,Ashton,IL
61007,$61.50,Baileyville,IL
61008,$61.50,Belvidere,IL
61010,$61.50,Byron,IL
61011,$61.50,Caledonia,IL
61012,$61.50,Capron,IL
61015,$61.50,Chana,IL
61016,$61.50,Cherry Valley,IL
61020,$61.50,Davis Junction,IL
61021,$61.50,Dixon,IL
61024,$61.50,Durand,IL
61030,$61.50,Forreston,IL
61031,$61.50,Franklin Grove,IL
61038,$61.50,Garden Prairie,IL
61042,$61.50,Harmon,IL
61043,$61.50,Holcomb,IL
61047,$61.50,Leaf River,IL
61049,$61.50,Lindenwood,IL
61052,$61.50,Monroe Center,IL
61054,$61.50,Mount Morris,IL
61057,$61.50,Nachusa,IL
61061,$61.50,Oregon,IL
61063,$61.50,Pecatonica,IL
61064,$61.50,Polo,IL
61065,$61.50,Poplar Grove,IL
61068,$61.50,Rochelle,IL
61072,$61.50,Rockton,IL
61073,$61.50,Roscoe,IL
61077,$61.50,Seward,IL
61079,$61.50,Shirland,IL
61080,$61.50,South Beloit,IL
61084,$61.50,Stillman Valley,IL
61088,$61.50,Winnebago,IL
61091,$61.50,Woosung,IL
61101,$61.50,Rockford,IL
61102,$61.50,Rockford,IL
61103,$61.50,Rockford,IL
61104,$61.50,Rockford,IL
61105,$61.50,Rockford,IL
61106,$61.50,Rockford,IL
61107,$61.50,Rockford,IL
61108,$61.50,Rockford,IL
61109,$61.50,Rockford,IL
61110,$61.50,Rockford,IL
61111,$61.50,Loves Park,IL
61112,$61.50,Rockford,IL
61114,$61.50,Rockford,IL
61115,$61.50,Machesney Park,IL
61125,$61.50,Machesney Park,IL
61126,$61.50,Machesney Park,IL
61130,$61.50,Machesney Park,IL
61131,$61.50,Machesney Park,IL
61132,$61.50,Machesney Park,IL
61301,$61.50,La Salle,IL
61310,$61.50,Amboy,IL
61316,$61.50,Cedar Point,IL
61318,$61.50,Compton,IL
61321,$61.50,Dana,IL
61324,$61.50,Eldena,IL
61325,$61.50,Grand Ridge,IL
61331,$61.50,Lee Center,IL
61332,$61.50,Leonore,IL
61334,$61.50,Lostant,IL
61341,$61.50,Marseilles,IL
61342,$61.50,Mendota,IL
61348,$61.50,Oglesby,IL
61350,$61.50,Ottawa,IL
61353,$61.50,Paw Paw,IL
61354,$61.50,Peru,IL
61358,$61.50,Rutland,IL
61360,$61.50,Seneca,IL
61364,$61.50,Streator,IL
61367,$61.50,Sublette,IL
61370,$61.50,Tonica,IL
61371,$61.50,Triumph,IL
61372,$61.50,Troy Grove,IL
61373,$61.50,Utica,IL
61378,$61.50,West Brooklyn,IL
62001,$61.50,Alhambra,IL
62002,$61.50,Alton,IL
62010,$61.50,Bethalto,IL
62018,$61.50,Cottage Hills,IL
62021,$61.50,Dorsey,IL
62024,$61.50,East Alton,IL
62025,$61.50,Edwardsville,IL
62026,$61.50,Edwardsville,IL
62034,$61.50,Glen Carbon,IL
62035,$61.50,Godfrey,IL
62040,$61.50,Granite City,IL
62046,$61.50,Hamel,IL
62048,$61.50,Hartford,IL
62058,$61.50,Livingston,IL
62059,$61.50,Lovejoy,IL
62060,$61.50,Madison,IL
62061,$61.50,Marine,IL
62062,$61.50,Maryville,IL
62067,$61.50,Moro,IL
62071,$61.50,Mount Olive,IL
62084,$61.50,Roxana,IL
62087,$61.50,South Roxana,IL
62090,$61.50,Venice,IL
62095,$61.50,Wood River,IL
62097,$61.50,Worden,IL
62201,$61.50,East Saint Louis,IL
62202,$61.50,East Saint Louis,IL
62205,$61.50,East Saint Louis,IL
62206,$61.50,East Saint Louis,IL
62207,$61.50,East Saint Louis,IL
62208,$61.50,Fairview Heights,IL
62220,$61.50,Belleville,IL
62221,$61.50,Belleville,IL
62222,$61.50,Belleville,IL
62223,$61.50,Belleville,IL
62225,$61.50,Scott Air Force Base,IL
62226,$61.50,Belleville,IL
62232,$61.50,Caseyville,IL
62234,$61.50,Collinsville,IL
62236,$61.50,Columbia,IL
62239,$61.50,Dupo,IL
62240,$61.50,East Carondelet,IL
62243,$61.50,Freeburg,IL
62244,$61.50,Fults,IL
62248,$61.50,Hecker,IL
62249,$61.50,Highland,IL
62254,$61.50,Lebanon,IL
62255,$61.50,Lenzburg,IL
62256,$61.50,Maeystown,IL
62257,$61.50,Marissa,IL
62258,$61.50,Mascoutah,IL
62260,$61.50,Millstadt,IL
62264,$61.50,New Athens,IL
62269,$61.50,O'Fallon,IL
62279,$61.50,Renault,IL
62281,$61.50,Saint Jacob,IL
62282,$61.50,Saint Libory,IL
62285,$61.50,Smithton,IL
62289,$61.50,Summerfield,IL
62294,$61.50,Troy,IL
62295,$61.50,Valmeyer,IL
62298,$61.50,Waterloo,IL
63010,$61.50,Arnold,MO
63012,$61.50,Barnhart,MO
63013,$61.50,Beaufort,MO
63014,$61.50,Berger,MO
63015,$61.50,Catawissa,MO
63016,$61.50,Cedar Hill,MO
63019,$61.50,Crystal City,MO
63020,$61.50,De Soto,MO
63023,$61.50,Dittmer,MO
63028,$61.50,Festus,MO
63030,$61.50,Fletcher,MO
63037,$61.50,Gerald,MO
63039,$61.50,Gray Summit,MO
63041,$61.50,Grubville,MO
63047,$61.50,Hematite,MO
63048,$61.50,Herculaneum,MO
63049,$61.50,High Ridge,MO
63050,$61.50,Hillsboro,MO
63051,$61.50,House Springs,MO
63052,$61.50,Imperial,MO
63053,$61.50,Kimmswick,MO
63055,$61.50,Labadie,MO
63056,$61.50,Leslie,MO
63057,$61.50,Leslie,MO
63060,$61.50,Lonedell,MO
63061,$61.50,Luebbering,MO
63065,$61.50,Luebbering,MO
63066,$61.50,Luebbering,MO
63068,$61.50,New Haven,MO
63069,$61.50,Pacific,MO
63070,$61.50,Pevely,MO
63071,$61.50,Richwoods,MO
63072,$61.50,Robertsville,MO
63073,$61.50,Saint Albans,MO
63077,$61.50,Saint Clair,MO
63079,$61.50,Stanton,MO
63080,$61.50,Sullivan,MO
63084,$61.50,Union,MO
63089,$61.50,Villa Ridge,MO
63090,$61.50,Washington,MO
63101,$61.50,Saint Louis,MO
63102,$61.50,Saint Louis,MO
63103,$61.50,Saint Louis,MO
63104,$61.50,Saint Louis,MO
63106,$61.50,Saint Louis,MO
63107,$61.50,Saint Louis,MO
63108,$61.50,Saint Louis,MO
63109,$61.50,Saint Louis,MO
63110,$61.50,Saint Louis,MO
63111,$61.50,Saint Louis,MO
63112,$61.50,Saint Louis,MO
63113,$61.50,Saint Louis,MO
63115,$61.50,Saint Louis,MO
63116,$61.50,Saint Louis,MO
63118,$61.50,Saint Louis,MO
63120,$61.50,Saint Louis,MO
63139,$61.50,Saint Louis,MO
63147,$61.50,Saint Louis,MO
63150,$61.50,Saint Louis,MO
63155,$61.50,Saint Louis,MO
63156,$61.50,Saint Louis,MO
63157,$61.50,Saint Louis,MO
63158,$61.50,Saint Louis,MO
63160,$61.50,Saint Louis,MO
63163,$61.50,Saint Louis,MO
63164,$61.50,Saint Louis,MO
63166,$61.50,Saint Louis,MO
63169,$61.50,Saint Louis,MO
63171,$61.50,Saint Louis,MO
63177,$61.50,Saint Louis,MO
63178,$61.50,Saint Louis,MO
63179,$61.50,Saint Louis,MO
63180,$61.50,Saint Louis,MO
63182,$61.50,Saint Louis,MO
63188,$61.50,Saint Louis,MO
63195,$61.50,Saint Louis,MO
63197,$61.50,Saint Louis,MO
63199,$61.50,Saint Louis,MO
63301,$61.50,Saint Charles,MO
63302,$61.50,Saint Charles,MO
63303,$61.50,Saint Charles,MO
63304,$61.50,Saint Charles,MO
63332,$61.50,Augusta,MO
63338,$61.50,Clarksville,MO
63341,$61.50,Defiance,MO
63342,$61.50,Defiance,MO
63346,$61.50,Farber,MO
63348,$61.50,Foristell,MO
63357,$61.50,Marthasville,MO
63365,$61.50,New Melle,MO
63366,$61.50,O'Fallon,MO
63367,$61.50,Lake Saint Louis,MO
63368,$61.50,O'Fallon,MO
63373,$61.50,Portage Des Sioux,MO
63376,$61.50,Saint Peters,MO
63378,$61.50,Silex,MO
63381,$61.50,Truxton,MO
63383,$61.50,Warrenton,MO
63385,$61.50,Wentzville,MO
63386,$61.50,West Alton,MO
63390,$61.50,Wright City,MO
63622,$61.50,Belgrade,MO
63626,$61.50,Blackwell,MO
63630,$61.50,Cadet,MO
63631,$61.50,Caledonia,MO
63648,$61.50,Irondale,MO
63660,$61.50,Mineral Point,MO
63664,$61.50,Potosi,MO
63674,$61.50,Tiff,MO
64012,$61.50,Belton,MO
64018,$61.50,Camden Point,MO
64019,$61.50,Centerview,MO
64024,$61.50,Excelsior Springs,MO
64028,$61.50,Farley,MO
64040,$61.50,Holden,MO
64048,$61.50,Holt,MO
64060,$61.50,Kearney,MO
64061,$61.50,Kingsville,MO
64068,$61.50,Liberty,MO
64069,$61.50,Liberty,MO
64072,$61.50,Missouri City,MO
64073,$61.50,Missouri City,MO
64078,$61.50,Peculiar,MO
64079,$61.50,Platte City,MO
64080,$61.50,Pleasant Hill,MO
64083,$61.50,Raymore,MO
64089,$61.50,Smithville,MO
64090,$61.50,Strasburg,MO
64092,$61.50,Waldron,MO
64093,$61.50,Warrensburg,MO
64098,$61.50,Weston,MO
64116,$61.50,Kansas City,MO
64117,$61.50,Kansas City,MO
64118,$61.50,Kansas City,MO
64119,$61.50,Kansas City,MO
64144,$61.50,Kansas City,MO
64150,$61.50,Riverside,MO
64151,$61.50,Kansas City,MO
64152,$61.50,Kansas City,MO
64153,$61.50,Kansas City,MO
64154,$61.50,Kansas City,MO
64155,$61.50,Kansas City,MO
64156,$61.50,Kansas City,MO
64157,$61.50,Kansas City,MO
64158,$61.50,Kansas City,MO
64161,$61.50,Kansas City,MO
64162,$61.50,Kansas City,MO
64163,$61.50,Kansas City,MO
64164,$61.50,Kansas City,MO
64165,$61.50,Kansas City,MO
64166,$61.50,Kansas City,MO
64167,$61.50,Kansas City,MO
64168,$61.50,Kansas City,MO
64188,$61.50,Kansas City,MO
64190,$61.50,Kansas City,MO
64195,$61.50,Kansas City,MO
64439,$61.50,Dearborn,MO
64444,$61.50,Edgerton,MO
64701,$61.50,Harrisonville,MO
64725,$61.50,Archie,MO
64733,$61.50,Chilhowee,MO
64734,$61.50,Cleveland,MO
64739,$61.50,Creighton,MO
64742,$61.50,Drexel,MO
64743,$61.50,East Lynne,MO
64746,$61.50,Freeman,MO
64747,$61.50,Garden City,MO
64761,$61.50,Leeton,MO
65305,$61.50,Whiteman Air Force Base,MO
65336,$61.50,Knob Noster,MO
66006,$61.50,Baldwin City,KS
66007,$61.50,Basehor,KS
66012,$61.50,Bonner Springs,KS
66020,$61.50,Easton,KS
66025,$61.50,Eudora,KS
66027,$61.50,Fort Leavenworth,KS
66042,$61.50,Lane,KS
66043,$61.50,Lansing,KS
66044,$61.50,Lawrence,KS
66045,$61.50,Lawrence,KS
66046,$61.50,Lawrence,KS
66047,$61.50,Lawrence,KS
66048,$61.50,Leavenworth,KS
66049,$61.50,Lawrence,KS
66050,$61.50,Lecompton,KS
66052,$61.50,Linwood,KS
66067,$61.50,Ottawa,KS
66076,$61.50,Pomona,KS
66078,$61.50,Princeton,KS
66079,$61.50,Rantoul,KS
66080,$61.50,Richmond,KS
66086,$61.50,Tonganoxie,KS
66092,$61.50,Wellsville,KS
66095,$61.50,Williamsburg,KS
66101,$61.50,Kansas City,KS
66102,$61.50,Kansas City,KS
66103,$61.50,Kansas City,KS
66104,$61.50,Kansas City,KS
66105,$61.50,Kansas City,KS
66106,$61.50,Kansas City,KS
66109,$61.50,Kansas City,KS
66110,$61.50,Kansas City,KS
66111,$61.50,Kansas City,KS
66112,$61.50,Kansas City,KS
66113,$61.50,Kansas City,KS
66115,$61.50,Kansas City,KS
66117,$61.50,Kansas City,KS
66118,$61.50,Kansas City,KS
66119,$61.50,Kansas City,KS
66160,$61.50,Kansas City,KS
68002,$61.50,Arlington,NE
68003,$61.50,Ashland,NE
68008,$61.50,Blair,NE
68009,$61.50,Blair,NE
68015,$61.50,Cedar Bluffs,NE
68016,$61.50,Cedar Creek,NE
68017,$61.50,Ceresco,NE
68018,$61.50,Colon,NE
68023,$61.50,Fort Calhoun,NE
68025,$61.50,Fremont,NE
68026,$61.50,Fremont,NE
68029,$61.50,Herman,NE
68031,$61.50,Hooper,NE
68033,$61.50,Ithaca,NE
68034,$61.50,Kennard,NE
68037,$61.50,Louisville,NE
68040,$61.50,Malmo,NE
68041,$61.50,Mead,NE
68042,$61.50,Memphis,NE
68044,$61.50,Nickerson,NE
68048,$61.50,Plattsmouth,NE
68050,$61.50,Prague,NE
68057,$61.50,Scribner,NE
68058,$61.50,South Bend,NE
68063,$61.50,Uehling,NE
68065,$61.50,Valparaiso,NE
68066,$61.50,Wahoo,NE
68068,$61.50,Washington,NE
68070,$61.50,Weston,NE
68072,$61.50,Winslow,NE
68073,$61.50,Yutan,NE
68304,$61.50,Alvo,NE
68307,$61.50,Avoca,NE
68317,$61.50,Bennet,NE
68324,$61.50,Burr,NE
68336,$61.50,Davey,NE
68339,$61.50,Denton,NE
68344,$61.50,Douglas,NE
68346,$61.50,Dunbar,NE
68347,$61.50,Eagle,NE
68349,$61.50,Elmwood,NE
68358,$61.50,Firth,NE
68366,$61.50,Greenwood,NE
68368,$61.50,Hallam,NE
68372,$61.50,Hickman,NE
68382,$61.50,Lorton,NE
68402,$61.50,Malcolm,NE
68403,$61.50,Manley,NE
68404,$61.50,Martell,NE
68407,$61.50,Murdock,NE
68409,$61.50,Murray,NE
68410,$61.50,Nebraska City,NE
68413,$61.50,Nehawka,NE
68417,$61.50,Otoe,NE
68418,$61.50,Palmyra,NE
68419,$61.50,Panama,NE
68428,$61.50,Raymond,NE
68430,$61.50,Roca,NE
68438,$61.50,Sprague,NE
68446,$61.50,Syracuse,NE
68448,$61.50,Talmage,NE
68454,$61.50,Unadilla,NE
68455,$61.50,Union,NE
68461,$61.50,Walton,NE
68462,$61.50,Waverly,NE
68463,$61.50,Weeping Water,NE
68501,$61.50,York,NE
68502,$61.50,Lincoln,NE
