ZIP Code,Duration Buyer Payouts,City,State
77713,$17.50,Beaumont,TX
77720,$17.50,Beaumont,TX
77725,$17.50,Beaumont,TX
77726,$17.50,Beaumont,TX
77801,$17.50,Bryan,TX
77802,$17.50,Bryan,TX
77803,$17.50,Bryan,TX
77805,$17.50,Bryan,TX
77806,$17.50,Bryan,TX
77807,$17.50,Bryan,TX
77808,$17.50,Bryan,TX
77830,$17.50,Anderson,TX
77831,$17.50,Bedias,TX
77833,$17.50,Brenham,TX
77834,$17.50,Brenham,TX
77835,$17.50,Burton,TX
77836,$17.50,Caldwell,TX
77837,$17.50,Calvert,TX
77838,$17.50,Chriesman,TX
77839,$17.50,,TX
77840,$17.50,College Station,TX
77841,$17.50,College Station,TX
77842,$17.50,College Station,TX
77843,$17.50,College Station,TX
77844,$17.50,College Station,TX
77845,$17.50,College Station,TX
77850,$17.50,Concord,TX
77852,$17.50,Deanville,TX
77853,$17.50,Dime Box,TX
77855,$17.50,Flynn,TX
77856,$17.50,Franklin,TX
77857,$17.50,Gause,TX
77859,$17.50,Hearne,TX
77861,$17.50,Iola,TX
77862,$17.50,Kurten,TX
77863,$17.50,Lyons,TX
77864,$17.50,Madisonville,TX
77865,$17.50,Marquez,TX
77866,$17.50,Millican,TX
77867,$17.50,Mumford,TX
77868,$17.50,Navasota,TX
77869,$17.50,,TX
77870,$17.50,New Baden,TX
77871,$17.50,Normangee,TX
77872,$17.50,North Zulch,TX
77873,$17.50,Richards,TX
77875,$17.50,Roans Prairie,TX
77876,$17.50,Shiro,TX
77878,$17.50,Snook,TX
77879,$17.50,Somerville,TX
77880,$17.50,Washington,TX
77881,$17.50,Wellborn,TX
77882,$17.50,Wheelock,TX
77901,$17.50,Victoria,TX
77902,$17.50,Victoria,TX
77903,$17.50,Victoria,TX
77904,$17.50,Victoria,TX
77905,$17.50,Victoria,TX
77950,$17.50,Austwell,TX
77951,$17.50,Bloomington,TX
77954,$17.50,Cuero,TX
77957,$17.50,Edna,TX
77960,$17.50,Fannin,TX
77961,$17.50,Francitas,TX
77962,$17.50,Ganado,TX
77963,$17.50,Goliad,TX
77964,$17.50,Hallettsville,TX
77967,$17.50,Hochheim,TX
77968,$17.50,Inez,TX
77969,$17.50,La Salle,TX
77970,$17.50,La Ward,TX
77971,$17.50,Lolita,TX
77972,$17.50,,TX
77973,$17.50,Mcfaddin,TX
77974,$17.50,Meyersville,TX
77975,$17.50,Moulton,TX
77976,$17.50,Nursery,TX
77977,$17.50,Placedo,TX
77978,$17.50,Point Comfort,TX
77979,$17.50,Port Lavaca,TX
77982,$17.50,Port O Connor,TX
77983,$17.50,Seadrift,TX
77984,$17.50,Shiner,TX
77985,$17.50,,TX
77986,$17.50,Sublime,TX
77987,$17.50,Sweet Home,TX
77988,$17.50,Telferner,TX
77989,$17.50,Thomaston,TX
77990,$17.50,Tivoli,TX
77991,$17.50,Vanderbilt,TX
77993,$17.50,Weesatche,TX
77994,$17.50,Westhoff,TX
77995,$17.50,Yoakum,TX
78001,$17.50,Artesia Wells,TX
78002,$17.50,Atascosa,TX
78003,$17.50,Bandera,TX
78004,$17.50,Bergheim,TX
78005,$17.50,Bigfoot,TX
78006,$17.50,Boerne,TX
78007,$17.50,Calliham,TX
78008,$17.50,Campbellton,TX
78009,$17.50,Castroville,TX
78010,$17.50,Center Point,TX
78011,$17.50,Charlotte,TX
78012,$17.50,Christine,TX
78013,$17.50,Comfort,TX
78014,$17.50,Cotulla,TX
78015,$17.50,Boerne,TX
78016,$17.50,Devine,TX
78017,$17.50,Dilley,TX
78019,$17.50,Encinal,TX
78021,$17.50,Fowlerton,TX
78022,$17.50,George West,TX
78023,$17.50,Helotes,TX
78024,$17.50,Hunt,TX
78025,$17.50,Ingram,TX
78026,$17.50,Jourdanton,TX
78027,$17.50,Kendalia,TX
78028,$17.50,Kerrville,TX
78029,$17.50,Kerrville,TX
78039,$17.50,La Coste,TX
78040,$17.50,Laredo,TX
78041,$17.50,Laredo,TX
78042,$17.50,Laredo,TX
78043,$17.50,Laredo,TX
78044,$17.50,Laredo,TX
78045,$17.50,Laredo,TX
78046,$17.50,Laredo,TX
78049,$17.50,,TX
78050,$17.50,Leming,TX
78052,$17.50,Lytle,TX
78053,$17.50,,TX
78054,$17.50,Macdona,TX
78055,$17.50,Medina,TX
78056,$17.50,Mico,TX
78057,$17.50,Moore,TX
78058,$17.50,Mountain Home,TX
78059,$17.50,Natalia,TX
78060,$17.50,Oakville,TX
78061,$17.50,Pearsall,TX
78062,$17.50,Peggy,TX
78063,$17.50,Pipe Creek,TX
78064,$17.50,Pleasanton,TX
78065,$17.50,Poteet,TX
78066,$17.50,Rio Medina,TX
78067,$17.50,San Ygnacio,TX
78069,$17.50,Somerset,TX
78070,$17.50,Spring Branch,TX
78071,$17.50,Three Rivers,TX
78072,$17.50,Tilden,TX
78073,$17.50,Von Ormy,TX
78074,$17.50,Waring,TX
78075,$17.50,Whitsett,TX
78076,$17.50,Zapata,TX
78101,$17.50,Adkins,TX
78102,$17.50,Beeville,TX
78104,$17.50,Beeville,TX
78107,$17.50,Berclair,TX
78108,$17.50,Cibolo,TX
78109,$17.50,Converse,TX
78111,$17.50,Ecleto,TX
78112,$17.50,Elmendorf,TX
78113,$17.50,Falls City,TX
78115,$17.50,Geronimo,TX
78116,$17.50,Gillett,TX
78117,$17.50,Hobson,TX
78118,$17.50,Karnes City,TX
78119,$17.50,Kenedy,TX
78122,$17.50,Leesville,TX
78123,$17.50,Mc Queeney,TX
78124,$17.50,Marion,TX
78125,$17.50,Mineral,TX
78130,$17.50,New Braunfels,TX
78131,$17.50,New Braunfels,TX
78133,$17.50,Canyon Lake,TX
78135,$17.50,New Braunfels,TX
78140,$17.50,Nixon,TX
78141,$17.50,Nordheim,TX
78142,$17.50,Normanna,TX
78143,$17.50,Pandora,TX
78144,$17.50,Panna Maria,TX
78145,$17.50,Pawnee,TX
78146,$17.50,Pettus,TX
78147,$17.50,Poth,TX
78148,$17.50,Universal City,TX
78150,$17.50,Jbsa Randolph,TX
78151,$17.50,Runge,TX
78152,$17.50,Saint Hedwig,TX
78154,$17.50,Schertz,TX
78155,$17.50,Seguin,TX
78156,$17.50,Seguin,TX
78159,$17.50,Smiley,TX
78160,$17.50,Stockdale,TX
78161,$17.50,Sutherland Springs,TX
78162,$17.50,Tuleta,TX
78164,$17.50,Yorktown,TX
78201,$17.50,San Antonio,TX
78202,$17.50,San Antonio,TX
78203,$17.50,San Antonio,TX
78204,$17.50,San Antonio,TX
78205,$17.50,San Antonio,TX
78206,$17.50,San Antonio,TX
78207,$17.50,San Antonio,TX
78208,$17.50,San Antonio,TX
78209,$17.50,San Antonio,TX
78210,$17.50,San Antonio,TX
78211,$17.50,San Antonio,TX
78212,$17.50,San Antonio,TX
78213,$17.50,San Antonio,TX
78214,$17.50,San Antonio,TX
78215,$17.50,San Antonio,TX
78216,$17.50,San Antonio,TX
78217,$17.50,San Antonio,TX
78218,$17.50,San Antonio,TX
78219,$17.50,San Antonio,TX
78220,$17.50,San Antonio,TX
78221,$17.50,San Antonio,TX
78222,$17.50,San Antonio,TX
78223,$17.50,San Antonio,TX
78224,$17.50,San Antonio,TX
78225,$17.50,San Antonio,TX
78226,$17.50,San Antonio,TX
78227,$17.50,San Antonio,TX
78228,$17.50,San Antonio,TX
78229,$17.50,San Antonio,TX
78230,$17.50,San Antonio,TX
78231,$17.50,San Antonio,TX
78232,$17.50,San Antonio,TX
78233,$17.50,San Antonio,TX
78234,$17.50,Jbsa Ft Sam Houston,TX
78235,$17.50,San Antonio,TX
78236,$17.50,Jbsa Lackland,TX
78237,$17.50,San Antonio,TX
78238,$17.50,San Antonio,TX
78239,$17.50,San Antonio,TX
78240,$17.50,San Antonio,TX
78241,$17.50,San Antonio,TX
78242,$17.50,San Antonio,TX
78243,$17.50,San Antonio,TX
78244,$17.50,San Antonio,TX
78245,$17.50,San Antonio,TX
78246,$17.50,San Antonio,TX
78247,$17.50,San Antonio,TX
78248,$17.50,San Antonio,TX
78249,$17.50,San Antonio,TX
78250,$17.50,San Antonio,TX
78251,$17.50,San Antonio,TX
78252,$17.50,San Antonio,TX
78253,$17.50,San Antonio,TX
78254,$17.50,San Antonio,TX
78255,$17.50,San Antonio,TX
78256,$17.50,San Antonio,TX
78257,$17.50,San Antonio,TX
78258,$17.50,San Antonio,TX
78260,$17.50,San Antonio,TX
78261,$17.50,San Antonio,TX
78262,$17.50,,TX
78263,$17.50,San Antonio,TX
78264,$17.50,San Antonio,TX
78265,$17.50,San Antonio,TX
78266,$17.50,San Antonio,TX
78268,$17.50,San Antonio,TX
78269,$17.50,San Antonio,TX
78270,$17.50,San Antonio,TX
78275,$17.50,,TX
78278,$17.50,San Antonio,TX
78279,$17.50,San Antonio,TX
78280,$17.50,San Antonio,TX
78283,$17.50,San Antonio,TX
78284,$17.50,San Antonio,TX
78285,$17.50,San Antonio,TX
78286,$17.50,,TX
78287,$17.50,,TX
78288,$17.50,San Antonio,TX
78289,$17.50,San Antonio,TX
78291,$17.50,San Antonio,TX
78292,$17.50,San Antonio,TX
78293,$17.50,San Antonio,TX
78294,$17.50,San Antonio,TX
78295,$17.50,San Antonio,TX
78296,$17.50,San Antonio,TX
78297,$17.50,San Antonio,TX
78298,$17.50,San Antonio,TX
78299,$17.50,San Antonio,TX
78330,$17.50,Agua Dulce,TX
78332,$17.50,Alice,TX
78333,$17.50,Alice,TX
78335,$17.50,Aransas Pass,TX
78336,$17.50,Aransas Pass,TX
78338,$17.50,Armstrong,TX
78339,$17.50,Banquete,TX
78340,$17.50,Bayside,TX
78341,$17.50,Benavides,TX
78342,$17.50,Ben Bolt,TX
78343,$17.50,Bishop,TX
78344,$17.50,Bruni,TX
78347,$17.50,Chapman Ranch,TX
78349,$17.50,Concepcion,TX
78350,$17.50,Dinero,TX
78351,$17.50,Driscoll,TX
78352,$17.50,Edroy,TX
78353,$17.50,Encino,TX
78355,$17.50,Falfurrias,TX
78357,$17.50,Freer,TX
78358,$17.50,Fulton,TX
78359,$17.50,Gregory,TX
78360,$17.50,Guerra,TX
78361,$17.50,Hebbronville,TX
78362,$17.50,Ingleside,TX
78363,$17.50,Kingsville,TX
78364,$17.50,Kingsville,TX
78368,$17.50,Mathis,TX
78369,$17.50,Mirando City,TX
78370,$17.50,Odem,TX
78371,$17.50,Oilton,TX
78372,$17.50,Orange Grove,TX
78373,$17.50,Port Aransas,TX
78374,$17.50,Portland,TX
78375,$17.50,Premont,TX
78376,$17.50,Realitos,TX
78377,$17.50,Refugio,TX
78379,$17.50,Riviera,TX
78380,$17.50,Robstown,TX
78381,$17.50,Rockport,TX
78382,$17.50,Rockport,TX
78383,$17.50,Sandia,TX
78384,$17.50,San Diego,TX
78385,$17.50,Sarita,TX
78387,$17.50,Sinton,TX
78389,$17.50,Skidmore,TX
78390,$17.50,Taft,TX
78391,$17.50,Tynan,TX
78393,$17.50,Woodsboro,TX
78401,$17.50,Corpus Christi,TX
78402,$17.50,Corpus Christi,TX
78403,$17.50,Corpus Christi,TX
78404,$17.50,Corpus Christi,TX
78405,$17.50,Corpus Christi,TX
78406,$17.50,Corpus Christi,TX
78407,$17.50,Corpus Christi,TX
78408,$17.50,Corpus Christi,TX
78409,$17.50,Corpus Christi,TX
78410,$17.50,Corpus Christi,TX
78411,$17.50,Corpus Christi,TX
78412,$17.50,Corpus Christi,TX
78413,$17.50,Corpus Christi,TX
78414,$17.50,Corpus Christi,TX
78415,$17.50,Corpus Christi,TX
78416,$17.50,Corpus Christi,TX
78417,$17.50,Corpus Christi,TX
78418,$17.50,Corpus Christi,TX
78419,$17.50,Corpus Christi,TX
78426,$17.50,Corpus Christi,TX
78427,$17.50,Corpus Christi,TX
78460,$17.50,Corpus Christi,TX
78461,$17.50,,TX
78463,$17.50,Corpus Christi,TX
78465,$17.50,Corpus Christi,TX
78466,$17.50,Corpus Christi,TX
78467,$17.50,Corpus Christi,TX
78468,$17.50,Corpus Christi,TX
78469,$17.50,Corpus Christi,TX
78470,$17.50,,TX
78471,$17.50,,TX
78472,$17.50,Corpus Christi,TX
78473,$17.50,,TX
78474,$17.50,,TX
78475,$17.50,,TX
78476,$17.50,,TX
78477,$17.50,,TX
78478,$17.50,,TX
78480,$17.50,Corpus Christi,TX
78501,$17.50,Mcallen,TX
78502,$17.50,Mcallen,TX
78503,$17.50,Mcallen,TX
78504,$17.50,Mcallen,TX
78505,$17.50,Mcallen,TX
78516,$17.50,Alamo,TX
78520,$17.50,Brownsville,TX
78521,$17.50,Brownsville,TX
78522,$17.50,Brownsville,TX
78523,$17.50,Brownsville,TX
78526,$17.50,Brownsville,TX
78535,$17.50,Combes,TX
78536,$17.50,Delmita,TX
78537,$17.50,Donna,TX
78538,$17.50,Edcouch,TX
78539,$17.50,Edinburg,TX
78540,$17.50,Edinburg,TX
78541,$17.50,Edinburg,TX
78542,$17.50,Edinburg,TX
78543,$17.50,Elsa,TX
78545,$17.50,Falcon Heights,TX
78547,$17.50,Garciasville,TX
78548,$17.50,Grulla,TX
78549,$17.50,Hargill,TX
78550,$17.50,Harlingen,TX
78551,$17.50,Harlingen,TX
78552,$17.50,Harlingen,TX
78553,$17.50,Harlingen,TX
78557,$17.50,Hidalgo,TX
78558,$17.50,La Blanca,TX
78559,$17.50,La Feria,TX
78560,$17.50,La Joya,TX
78561,$17.50,Lasara,TX
78562,$17.50,La Villa,TX
78563,$17.50,Linn,TX
78564,$17.50,Lopeno,TX
78565,$17.50,Los Ebanos,TX
78566,$17.50,Los Fresnos,TX
78567,$17.50,Los Indios,TX
78568,$17.50,Lozano,TX
78569,$17.50,Lyford,TX
78570,$17.50,Mercedes,TX
78572,$17.50,Mission,TX
78573,$17.50,Mission,TX
78574,$17.50,Mission,TX
78575,$17.50,Olmito,TX
78576,$17.50,Penitas,TX
78577,$17.50,Pharr,TX
78578,$17.50,Port Isabel,TX
78579,$17.50,Progreso,TX
78580,$17.50,Raymondville,TX
78582,$17.50,Rio Grande City,TX
78583,$17.50,Rio Hondo,TX
78584,$17.50,Roma,TX
78585,$17.50,Salineno,TX
78586,$17.50,San Benito,TX
78588,$17.50,San Isidro,TX
78589,$17.50,San Juan,TX
78590,$17.50,San Perlita,TX
78591,$17.50,Santa Elena,TX
78592,$17.50,Santa Maria,TX
78593,$17.50,Santa Rosa,TX
78594,$17.50,Sebastian,TX
78595,$17.50,Sullivan City,TX
78596,$17.50,Weslaco,TX
78597,$17.50,South Padre Island,TX
78598,$17.50,Port Mansfield,TX
78599,$17.50,Weslaco,TX
78602,$17.50,Bastrop,TX
78603,$17.50,,TX
78604,$17.50,Belmont,TX
78605,$17.50,Bertram,TX
78606,$17.50,Blanco,TX
78607,$17.50,Bluffton,TX
78608,$17.50,Briggs,TX
78609,$17.50,Buchanan Dam,TX
78610,$17.50,Buda,TX
78611,$17.50,Burnet,TX
78612,$17.50,Cedar Creek,TX
78613,$17.50,Cedar Park,TX
78614,$17.50,Cost,TX
78615,$17.50,Coupland,TX
78616,$17.50,Dale,TX
78617,$17.50,Del Valle,TX
78618,$17.50,Doss,TX
78619,$17.50,Driftwood,TX
78620,$17.50,Dripping Springs,TX
78621,$17.50,Elgin,TX
78623,$17.50,Fischer,TX
78624,$17.50,Fredericksburg,TX
78626,$17.50,Georgetown,TX
78627,$17.50,Georgetown,TX
78628,$17.50,Georgetown,TX
78629,$17.50,Gonzales,TX
78630,$17.50,Cedar Park,TX
78631,$17.50,Harper,TX
78632,$17.50,Harwood,TX
78633,$17.50,Georgetown,TX
78634,$17.50,Hutto,TX
78635,$17.50,Hye,TX
78636,$17.50,Johnson City,TX
78638,$17.50,Kingsbury,TX
78639,$17.50,Kingsland,TX
78640,$17.50,Kyle,TX
78641,$17.50,Leander,TX
78642,$17.50,Liberty Hill,TX
78644,$17.50,Lockhart,TX
78645,$17.50,Leander,TX
78646,$17.50,Leander,TX
78648,$17.50,Luling,TX
78650,$17.50,Mc Dade,TX
78651,$17.50,Mc Neil,TX
78652,$17.50,Manchaca,TX
78653,$17.50,Manor,TX
78654,$17.50,Marble Falls,TX
78655,$17.50,Martindale,TX
78656,$17.50,Maxwell,TX
78657,$17.50,Horseshoe Bay,TX
78658,$17.50,Ottine,TX
78659,$17.50,Paige,TX
78660,$17.50,Pflugerville,TX
78661,$17.50,Prairie Lea,TX
78662,$17.50,Red Rock,TX
78663,$17.50,Round Mountain,TX
78664,$17.50,Round Rock,TX
78665,$17.50,Round Rock,TX
78666,$17.50,San Marcos,TX
78667,$17.50,San Marcos,TX
78669,$17.50,Spicewood,TX
78670,$17.50,Staples,TX
78671,$17.50,Stonewall,TX
78672,$17.50,Tow,TX
78673,$17.50,Walburg,TX
78674,$17.50,Weir,TX
78675,$17.50,Willow City,TX
78676,$17.50,Wimberley,TX
78677,$17.50,Wrightsboro,TX
78680,$17.50,Round Rock,TX
78681,$17.50,Round Rock,TX
78682,$17.50,Round Rock,TX
78683,$17.50,Round Rock,TX
78691,$17.50,Pflugerville,TX
78701,$17.50,Austin,TX
78702,$17.50,Austin,TX
78703,$17.50,Austin,TX
78704,$17.50,Austin,TX
78705,$17.50,Austin,TX
78708,$17.50,Austin,TX
78709,$17.50,Austin,TX
78710,$17.50,Austin,TX
78711,$17.50,Austin,TX
78712,$17.50,Austin,TX
78713,$17.50,Austin,TX
78714,$17.50,Austin,TX
78715,$17.50,Austin,TX
78716,$17.50,Austin,TX
78717,$17.50,Austin,TX
78718,$17.50,Austin,TX
78719,$17.50,Austin,TX
78720,$17.50,Austin,TX
78721,$17.50,Austin,TX
78722,$17.50,Austin,TX
78723,$17.50,Austin,TX
78724,$17.50,Austin,TX
78725,$17.50,Austin,TX
78726,$17.50,Austin,TX
78727,$17.50,Austin,TX
78728,$17.50,Austin,TX
78729,$17.50,Austin,TX
78730,$17.50,Austin,TX
78731,$17.50,Austin,TX
78732,$17.50,Austin,TX
78733,$17.50,Austin,TX
78734,$17.50,Austin,TX
78735,$17.50,Austin,TX
78736,$17.50,Austin,TX
78737,$17.50,Austin,TX
78738,$17.50,Austin,TX
78739,$17.50,Austin,TX
78741,$17.50,Austin,TX
78742,$17.50,Austin,TX
78744,$17.50,Austin,TX
78745,$17.50,Austin,TX
78747,$17.50,Austin,TX
78748,$17.50,Austin,TX
78749,$17.50,Austin,TX
78750,$17.50,Austin,TX
78751,$17.50,Austin,TX
78752,$17.50,Austin,TX
78753,$17.50,Austin,TX
78754,$17.50,Austin,TX
78755,$17.50,Austin,TX
78756,$17.50,Austin,TX
78757,$17.50,Austin,TX
78758,$17.50,Austin,TX
78759,$17.50,Austin,TX
78760,$17.50,Austin,TX
78761,$17.50,Austin,TX
78762,$17.50,Austin,TX
78763,$17.50,Austin,TX
78764,$17.50,Austin,TX
78765,$17.50,Austin,TX
78767,$17.50,Austin,TX
78768,$17.50,Austin,TX
78769,$17.50,Austin,TX
78771,$17.50,,TX
78772,$17.50,Austin,TX
78773,$17.50,Austin,TX
78774,$17.50,Austin,TX
78778,$17.50,Austin,TX
78779,$17.50,Austin,TX
78780,$17.50,,TX
78781,$17.50,,TX
78782,$17.50,,TX
78783,$17.50,Austin,TX
78785,$17.50,,TX
78786,$17.50,,TX
78787,$17.50,,TX
78788,$17.50,,TX
78789,$17.50,,TX
78798,$17.50,,TX
78799,$17.50,Austin,TX
78801,$17.50,Uvalde,TX
78802,$17.50,Uvalde,TX
78827,$17.50,Asherton,TX
78828,$17.50,Barksdale,TX
78829,$17.50,Batesville,TX
78830,$17.50,Big Wells,TX
78832,$17.50,Brackettville,TX
78833,$17.50,Camp Wood,TX
78834,$17.50,Carrizo Springs,TX
78835,$17.50,,TX
78836,$17.50,Catarina,TX
78837,$17.50,Comstock,TX
78838,$17.50,Concan,TX
78839,$17.50,Crystal City,TX
78840,$17.50,Del Rio,TX
78841,$17.50,Del Rio,TX
78842,$17.50,Del Rio,TX
78843,$17.50,Laughlin Afb,TX
78847,$17.50,Del Rio,TX
78850,$17.50,D Hanis,TX
78851,$17.50,Dryden,TX
78852,$17.50,Eagle Pass,TX
78853,$17.50,Eagle Pass,TX
78860,$17.50,El Indio,TX
78861,$17.50,Hondo,TX
78870,$17.50,Knippa,TX
78871,$17.50,Langtry,TX
78872,$17.50,La Pryor,TX
78873,$17.50,Leakey,TX
78877,$17.50,Quemado,TX
78879,$17.50,Rio Frio,TX
78880,$17.50,Rocksprings,TX
78881,$17.50,Sabinal,TX
78883,$17.50,Tarpley,TX
78884,$17.50,Utopia,TX
78885,$17.50,Vanderpool,TX
78886,$17.50,Yancey,TX
78931,$17.50,Bleiblerville,TX
78932,$17.50,Carmine,TX
78933,$17.50,Cat Spring,TX
78934,$17.50,Columbus,TX
78935,$17.50,Alleyton,TX
78938,$17.50,Ellinger,TX
78940,$17.50,Fayetteville,TX
78941,$17.50,Flatonia,TX
78942,$17.50,Giddings,TX
78943,$17.50,Glidden,TX
78944,$17.50,Industry,TX
78945,$17.50,La Grange,TX
78946,$17.50,Ledbetter,TX
78947,$17.50,Lexington,TX
78948,$17.50,Lincoln,TX
78949,$17.50,Muldoon,TX
78950,$17.50,New Ulm,TX
78951,$17.50,Oakland,TX
78952,$17.50,Plum,TX
78953,$17.50,Rosanky,TX
78954,$17.50,Round Top,TX
78956,$17.50,Schulenburg,TX
78957,$17.50,Smithville,TX
78959,$17.50,Waelder,TX
78960,$17.50,Warda,TX
78961,$17.50,Round Top,TX
78962,$17.50,Weimar,TX
78963,$17.50,West Point,TX
78964,$17.50,,TX
79001,$17.50,Adrian,TX
79002,$17.50,Alanreed,TX
79003,$17.50,Allison,TX
79005,$17.50,Booker,TX
79007,$17.50,Borger,TX
79008,$17.50,Borger,TX
79009,$17.50,Bovina,TX
79010,$17.50,Boys Ranch,TX
79011,$17.50,Briscoe,TX
79012,$17.50,Bushland,TX
79013,$17.50,Cactus,TX
79014,$17.50,Canadian,TX
79015,$17.50,Canyon,TX
79016,$17.50,Canyon,TX
79018,$17.50,Channing,TX
79019,$17.50,Claude,TX
79021,$17.50,Cotton Center,TX
79022,$17.50,Dalhart,TX
79024,$17.50,Darrouzett,TX
79025,$17.50,Dawn,TX
79027,$17.50,Dimmitt,TX
79029,$17.50,Dumas,TX
79031,$17.50,Earth,TX
79032,$17.50,Edmonson,TX
79033,$17.50,Farnsworth,TX
79034,$17.50,Follett,TX
79035,$17.50,Friona,TX
79036,$17.50,Fritch,TX
79039,$17.50,Groom,TX
79040,$17.50,Gruver,TX
79041,$17.50,Hale Center,TX
79042,$17.50,Happy,TX
79043,$17.50,Hart,TX
79044,$17.50,Hartley,TX
79045,$17.50,Hereford,TX
79046,$17.50,Higgins,TX
79051,$17.50,Kerrick,TX
79052,$17.50,Kress,TX
79053,$17.50,Lazbuddie,TX
79054,$17.50,Lefors,TX
79056,$17.50,Lipscomb,TX
79057,$17.50,Mclean,TX
79058,$17.50,Masterson,TX
79059,$17.50,Miami,TX
79061,$17.50,Mobeetie,TX
79062,$17.50,Morse,TX
79063,$17.50,Nazareth,TX
79064,$17.50,Olton,TX
79065,$17.50,Pampa,TX
79066,$17.50,Pampa,TX
79068,$17.50,Panhandle,TX
79070,$17.50,Perryton,TX
79072,$17.50,Plainview,TX
79073,$17.50,Plainview,TX
79077,$17.50,Samnorwood,TX
79078,$17.50,Sanford,TX
79079,$17.50,Shamrock,TX
79080,$17.50,Skellytown,TX
79081,$17.50,Spearman,TX
79082,$17.50,Springlake,TX
79083,$17.50,Stinnett,TX
79084,$17.50,Stratford,TX
79085,$17.50,Summerfield,TX
79086,$17.50,Sunray,TX
79087,$17.50,Texline,TX
79088,$17.50,Tulia,TX
79091,$17.50,Umbarger,TX
79092,$17.50,Vega,TX
79093,$17.50,Waka,TX
79094,$17.50,Wayside,TX
79095,$17.50,Wellington,TX
79096,$17.50,Wheeler,TX
79097,$17.50,White Deer,TX
79098,$17.50,Wildorado,TX
79101,$17.50,Amarillo,TX
79102,$17.50,Amarillo,TX
79103,$17.50,Amarillo,TX
79104,$17.50,Amarillo,TX
79105,$17.50,Amarillo,TX
79106,$17.50,Amarillo,TX
79107,$17.50,Amarillo,TX
79108,$17.50,Amarillo,TX
79109,$17.50,Amarillo,TX
79110,$17.50,Amarillo,TX
79111,$17.50,Amarillo,TX
79114,$17.50,Amarillo,TX
79116,$17.50,Amarillo,TX
79117,$17.50,Amarillo,TX
79118,$17.50,Amarillo,TX
79119,$17.50,Amarillo,TX
79120,$17.50,Amarillo,TX
79121,$17.50,Amarillo,TX
79123,$17.50,,TX
79124,$17.50,Amarillo,TX
79159,$17.50,Amarillo,TX
79160,$17.50,,TX
79161,$17.50,,TX
79163,$17.50,,TX
79164,$17.50,,TX
79165,$17.50,,TX
79166,$17.50,Amarillo,TX
79167,$17.50,,TX
79168,$17.50,Amarillo,TX
79170,$17.50,,TX
79171,$17.50,,TX
79172,$17.50,Amarillo,TX
79173,$17.50,,TX
79174,$17.50,Amarillo,TX
79175,$17.50,,TX
79176,$17.50,,TX
79177,$17.50,,TX
79178,$17.50,Amarillo,TX
79180,$17.50,,TX
79181,$17.50,,TX
79182,$17.50,,TX
79184,$17.50,,TX
79185,$17.50,Amarillo,TX
79186,$17.50,,TX
79187,$17.50,,TX
79188,$17.50,,TX
79189,$17.50,Amarillo,TX
79201,$17.50,Childress,TX
79220,$17.50,Afton,TX
79221,$17.50,Aiken,TX
79222,$17.50,,TX
79223,$17.50,Cee Vee,TX
79224,$17.50,,TX
79225,$17.50,Chillicothe,TX
79226,$17.50,Clarendon,TX
79227,$17.50,Crowell,TX
79229,$17.50,Dickens,TX
79230,$17.50,Dodson,TX
79231,$17.50,Dougherty,TX
79232,$17.50,,TX
79233,$17.50,Estelline,TX
79234,$17.50,Flomot,TX
79235,$17.50,Floydada,TX
79236,$17.50,Guthrie,TX
79237,$17.50,Hedley,TX
79238,$17.50,,TX
79239,$17.50,Lakeview,TX
79240,$17.50,Lelia Lake,TX
79241,$17.50,Lockney,TX
79243,$17.50,Mcadoo,TX
79244,$17.50,Matador,TX
79245,$17.50,Memphis,TX
79247,$17.50,Odell,TX
79248,$17.50,Paducah,TX
79250,$17.50,Petersburg,TX
79251,$17.50,Quail,TX
79252,$17.50,Quanah,TX
79255,$17.50,Quitaque,TX
79256,$17.50,Roaring Springs,TX
79257,$17.50,Silverton,TX
79258,$17.50,South Plains,TX
79259,$17.50,Tell,TX
79260,$17.50,,TX
79261,$17.50,Turkey,TX
79311,$17.50,Abernathy,TX
79312,$17.50,Amherst,TX
79313,$17.50,Anton,TX
79314,$17.50,Bledsoe,TX
79316,$17.50,Brownfield,TX
79320,$17.50,,TX
79321,$17.50,,TX
79322,$17.50,Crosbyton,TX
79323,$17.50,Denver City,TX
79324,$17.50,Enochs,TX
79325,$17.50,Farwell,TX
79326,$17.50,Fieldton,TX
79329,$17.50,Idalou,TX
79330,$17.50,Justiceburg,TX
79331,$17.50,Lamesa,TX
79336,$17.50,Levelland,TX
79338,$17.50,Levelland,TX
79339,$17.50,Littlefield,TX
79342,$17.50,Loop,TX
79343,$17.50,Lorenzo,TX
79344,$17.50,Maple,TX
79345,$17.50,Meadow,TX
79346,$17.50,Morton,TX
79347,$17.50,Muleshoe,TX
79350,$17.50,New Deal,TX
79351,$17.50,Odonnell,TX
79353,$17.50,Pep,TX
79355,$17.50,Plains,TX
79356,$17.50,Post,TX
79357,$17.50,Ralls,TX
79358,$17.50,Ropesville,TX
79359,$17.50,Seagraves,TX
79360,$17.50,Seminole,TX
79363,$17.50,Shallowater,TX
79364,$17.50,Slaton,TX
79366,$17.50,Ransom Canyon,TX
79367,$17.50,Smyer,TX
79369,$17.50,Spade,TX
79370,$17.50,Spur,TX
79371,$17.50,Sudan,TX
79372,$17.50,Sundown,TX
