Zip Code,CPL Buyer Payouts,city,state_id,,ZIP Code,Duration Buyer Payouts,City,State,,,"For the $40/150 offer, anything over $40 is the zipcode to target"
,,,,,71750,$17.50,Lawson,MO,,,
,,,,,71751,$17.50,Louann,MO,,,
,,,,,71752,$17.50,Mc Neil,MO,,,
,,,,,71753,$17.50,Magnolia,MO,,,
,,,,,71754,$17.50,Magnolia,MO,,,
,,,,,71758,$17.50,Mount Holly,MO,,,
,,,,,71759,$17.50,Norphlet,MO,,,
,,,,,71762,$17.50,Smackover,MO,,,
,,,,,71763,$17.50,Sparkman,MO,,,
,,,,,71764,$17.50,Stephens,MO,,,
,,,,,71765,$17.50,Strong,MO,,,
,,,,,71766,$17.50,Thornton,MO,,,
,,,,,71767,$17.50,,MO,,,
,,,,,71768,$17.50,,MO,,,
,,,,,71769,$17.50,,MO,,,
,,,,,71770,$17.50,Waldo,MO,,,
,,,,,71772,$17.50,Whelen Springs,MO,,,
,,,,,71801,$17.50,Hope,MO,,,
,,,,,71802,$17.50,Hope,MO,,,
,,,,,71820,$17.50,Alleene,MO,,,
,,,,,71822,$17.50,Ashdown,MO,,,
,,,,,71823,$17.50,Ben Lomond,MO,,,
,,,,,71825,$17.50,Blevins,MO,,,
,,,,,71826,$17.50,Bradley,MO,,,
,,,,,71827,$17.50,Buckner,MO,,,
,,,,,71828,$17.50,Cale,MO,,,
,,,,,71831,$17.50,Columbus,MO,,,
,,,,,71832,$17.50,De Queen,MO,,,
,,,,,71833,$17.50,Dierks,MO,,,
,,,,,71834,$17.50,Doddridge,MO,,,
,,,,,71835,$17.50,Emmet,MO,,,
,,,,,71836,$17.50,Foreman,MO,,,
,,,,,71837,$17.50,Fouke,MO,,,
,,,,,71838,$17.50,Fulton,MO,,,
,,,,,71839,$17.50,Garland City,MO,,,
,,,,,71840,$17.50,Genoa,MO,,,
,,,,,71841,$17.50,Gillham,MO,,,
,,,,,71842,$17.50,Horatio,MO,,,
,,,,,71844,$17.50,,MO,,,
,,,,,71845,$17.50,Lewisville,MO,,,
,,,,,71846,$17.50,Lockesburg,MO,,,
,,,,,71847,$17.50,Mc Caskill,MO,,,
,,,,,71851,$17.50,Mineral Springs,MO,,,
,,,,,71852,$17.50,Nashville,MO,,,
,,,,,71853,$17.50,Ogden,MO,,,
,,,,,71854,$17.50,Texarkana,MO,,,
,,,,,71855,$17.50,Ozan,MO,,,
,,,,,71857,$17.50,Prescott,MO,,,
,,,,,71858,$17.50,Rosston,MO,,,
,,,,,71859,$17.50,Saratoga,MO,,,
,,,,,71860,$17.50,Stamps,MO,,,
,,,,,71861,$17.50,Taylor,MO,,,
,,,,,71862,$17.50,Washington,MO,,,
,,,,,71864,$17.50,Willisville,MO,,,
,,,,,71865,$17.50,Wilton,MO,,,
,,,,,71866,$17.50,Winthrop,MO,,,
,,,,,71920,$17.50,Alpine,MO,,,
,,,,,71921,$17.50,Amity,MO,,,
,,,,,71922,$17.50,Antoine,MO,,,
,,,,,71923,$17.50,Arkadelphia,MO,,,
,,,,,71929,$17.50,Bismarck,MO,,,
,,,,,71931,$17.50,,MO,,,
,,,,,71932,$17.50,Board Camp,MO,,,
,,,,,71933,$17.50,Bonnerdale,MO,,,
,,,,,71935,$17.50,Caddo Gap,MO,,,
,,,,,71937,$17.50,Cove,MO,,,
,,,,,71940,$17.50,Delight,MO,,,
,,,,,71941,$17.50,Donaldson,MO,,,
,,,,,71942,$17.50,Friendship,MO,,,
,,,,,71943,$17.50,Glenwood,MO,,,
,,,,,71944,$17.50,Grannis,MO,,,
,,,,,71945,$17.50,Hatfield,MO,,,
,,,,,71946,$17.50,,MO,,,
,,,,,71950,$17.50,Kirby,MO,,,
,,,,,71951,$17.50,,MO,,,
,,,,,71952,$17.50,Langley,MO,,,
,,,,,71953,$17.50,Mena,MO,,,
,,,,,71956,$17.50,Mountain Pine,MO,,,
,,,,,71957,$17.50,Mount Ida,MO,,,
,,,,,71958,$17.50,Murfreesboro,MO,,,
,,,,,71959,$17.50,Newhope,MO,,,
,,,,,71960,$17.50,Norman,MO,,,
,,,,,71961,$17.50,Oden,MO,,,
,,,,,71962,$17.50,Okolona,MO,,,
,,,,,71964,$17.50,Pearcy,MO,,,
,,,,,71965,$17.50,Pencil Bluff,MO,,,
,,,,,71966,$17.50,Oden,MO,,,
,,,,,71968,$17.50,Royal,MO,,,
,,,,,71969,$17.50,Sims,MO,,,
,,,,,71970,$17.50,Story,MO,,,
,,,,,71971,$17.50,Umpire,MO,,,
,,,,,71972,$17.50,Vandervoort,MO,,,
,,,,,71973,$17.50,Wickes,MO,,,
,,,,,71998,$17.50,Arkadelphia,MO,,,
,,,,,71999,$17.50,Arkadelphia,MO,,,
,,,,,72001,$17.50,Adona,MO,,,
,,,,,72003,$17.50,Almyra,MO,,,
,,,,,72004,$17.50,Altheimer,MO,,,
,,,,,72005,$17.50,Amagon,MO,,,
,,,,,72006,$17.50,Augusta,MO,,,
,,,,,72009,$17.50,,MO,,,
,,,,,72010,$17.50,Bald Knob,MO,,,
,,,,,72011,$17.50,Bauxite,MO,,,
,,,,,72012,$17.50,Beebe,MO,,,
,,,,,72013,$17.50,Bee Branch,MO,,,
,,,,,72014,$17.50,Beedeville,MO,,,
,,,,,72016,$17.50,Bigelow,MO,,,
,,,,,72017,$17.50,Biscoe,MO,,,
,,,,,72018,$17.50,Benton,MO,,,
,,,,,72020,$17.50,Bradford,MO,,,
,,,,,72021,$17.50,Brinkley,MO,,,
,,,,,72024,$17.50,Carlisle,MO,,,
,,,,,72025,$17.50,Casa,MO,,,
,,,,,72026,$17.50,Casscoe,MO,,,
,,,,,72027,$17.50,Center Ridge,MO,,,
,,,,,72028,$17.50,Choctaw,MO,,,
,,,,,72029,$17.50,Clarendon,MO,,,
,,,,,72030,$17.50,Cleveland,MO,,,
,,,,,72031,$17.50,Clinton,MO,,,
,,,,,72035,$17.50,Conway,MO,,,
,,,,,72036,$17.50,Cotton Plant,MO,,,
,,,,,72037,$17.50,Coy,MO,,,
,,,,,72038,$17.50,Crocketts Bluff,MO,,,
,,,,,72039,$17.50,Damascus,MO,,,
,,,,,72040,$17.50,Des Arc,MO,,,
,,,,,72041,$17.50,De Valls Bluff,MO,,,
,,,,,72042,$17.50,De Witt,MO,,,
,,,,,72043,$17.50,Diaz,MO,,,
,,,,,72044,$17.50,Edgemont,MO,,,
,,,,,72045,$17.50,El Paso,MO,,,
,,,,,72046,$17.50,England,MO,,,
,,,,,72047,$17.50,Enola,MO,,,
,,,,,72048,$17.50,Ethel,MO,,,
,,,,,72051,$17.50,Fox,MO,,,
,,,,,72052,$17.50,Garner,MO,,,
,,,,,72053,$17.50,College Station,MO,,,
,,,,,72055,$17.50,Gillett,MO,,,
,,,,,72057,$17.50,Grapevine,MO,,,
,,,,,72058,$17.50,Greenbrier,MO,,,
,,,,,72059,$17.50,Gregory,MO,,,
,,,,,72060,$17.50,Griffithville,MO,,,
,,,,,72061,$17.50,Guy,MO,,,
,,,,,72063,$17.50,Hattieville,MO,,,
,,,,,72064,$17.50,Hazen,MO,,,
,,,,,72065,$17.50,Hensley,MO,,,
,,,,,72066,$17.50,Hickory Plains,MO,,,
,,,,,72067,$17.50,Higden,MO,,,
,,,,,72068,$17.50,Higginson,MO,,,
,,,,,72069,$17.50,Holly Grove,MO,,,
,,,,,72070,$17.50,Houston,MO,,,
,,,,,72071,$17.50,,MO,,,
,,,,,72072,$17.50,Humnoke,MO,,,
,,,,,72073,$17.50,Humphrey,MO,,,
,,,,,72074,$17.50,Hunter,MO,,,
,,,,,72075,$17.50,Jacksonport,MO,,,
,,,,,72078,$17.50,Jacksonville,MO,,,
,,,,,72079,$17.50,Jefferson,MO,,,
,,,,,72080,$17.50,Jerusalem,MO,,,
,,,,,72081,$17.50,Judsonia,MO,,,
,,,,,72082,$17.50,Kensett,MO,,,
,,,,,72083,$17.50,Keo,MO,,,
,,,,,72084,$17.50,Leola,MO,,,
,,,,,72085,$17.50,Letona,MO,,,
,,,,,72087,$17.50,Lonsdale,MO,,,
,,,,,72088,$17.50,Fairfield Bay,MO,,,
,,,,,72089,$17.50,Bryant,MO,,,
,,,,,72099,$17.50,Little Rock Air Force Base,MO,,,
,,,,,72101,$17.50,Mc Crory,MO,,,
,,,,,72102,$17.50,Mc Rae,MO,,,
,,,,,72103,$17.50,Mabelvale,MO,,,
,,,,,72104,$17.50,Malvern,MO,,,
,,,,,72105,$17.50,Jones Mill,MO,,,
,,,,,72106,$17.50,Mayflower,MO,,,
,,,,,72107,$17.50,Menifee,MO,,,
,,,,,72108,$17.50,Monroe,MO,,,
,,,,,72110,$17.50,Morrilton,MO,,,
,,,,,72112,$17.50,Newport,MO,,,
,,,,,72116,$17.50,North Little Rock,MO,,,
,,,,,72123,$17.50,Patterson,MO,,,
,,,,,72125,$17.50,Perry,MO,,,
,,,,,72126,$17.50,Perryville,MO,,,
,,,,,72127,$17.50,Plumerville,MO,,,
,,,,,72128,$17.50,Poyen,MO,,,
,,,,,72129,$17.50,Prattsville,MO,,,
,,,,,72130,$17.50,Prim,MO,,,
,,,,,72131,$17.50,Quitman,MO,,,
,,,,,72132,$17.50,Redfield,MO,,,
,,,,,72133,$17.50,Reydell,MO,,,
,,,,,72134,$17.50,Roe,MO,,,
,,,,,72136,$17.50,Romance,MO,,,
,,,,,72137,$17.50,Rose Bud,MO,,,
,,,,,72139,$17.50,Russell,MO,,,
,,,,,72140,$17.50,Saint Charles,MO,,,
,,,,,72141,$17.50,Scotland,MO,,,
,,,,,72143,$17.50,Searcy,MO,,,
,,,,,72145,$17.50,Searcy,MO,,,
,,,,,72149,$17.50,Searcy,MO,,,
,,,,,72150,$17.50,Sheridan,MO,,,
,,,,,72152,$17.50,Sherrill,MO,,,
,,,,,72153,$17.50,Shirley,MO,,,
,,,,,72156,$17.50,Solgohachia,MO,,,
,,,,,72157,$17.50,Springfield,MO,,,
,,,,,72158,$17.50,Benton,MO,,,
,,,,,72159,$17.50,,MO,,,
,,,,,72160,$17.50,Stuttgart,MO,,,
,,,,,72164,$17.50,Sweet Home,MO,,,
,,,,,72165,$17.50,Thida,MO,,,
,,,,,72166,$17.50,Tichnor,MO,,,
,,,,,72167,$17.50,Traskwood,MO,,,
,,,,,72168,$17.50,Tucker,MO,,,
,,,,,72169,$17.50,Tupelo,MO,,,
,,,,,72170,$17.50,Ulm,MO,,,
,,,,,72173,$17.50,Vilonia,MO,,,
,,,,,72175,$17.50,Wabbaseka,MO,,,
,,,,,72178,$17.50,West Point,MO,,,
,,,,,72179,$17.50,Wilburn,MO,,,
,,,,,72180,$17.50,Woodson,MO,,,
,,,,,72181,$17.50,Wooster,MO,,,
,,,,,72182,$17.50,Wright,MO,,,
,,,,,72183,$17.50,Wrightsville,MO,,,
,,,,,72189,$17.50,,MO,,,
,,,,,72198,$17.50,,MO,,,
,,,,,72199,$17.50,North Little Rock,MO,,,
,,,,,72209,$17.50,Little Rock,MO,,,
,,,,,72255,$17.50,Little Rock,MO,,,
,,,,,72295,$17.50,Little Rock,MO,,,
,,,,,72314,$17.50,,MO,,,
,,,,,72317,$17.50,,MO,,,
,,,,,72323,$17.50,,MO,,,
,,,,,72378,$17.50,,MO,,,
,,,,,72379,$17.50,Snow Lake,MO,,,
,,,,,72381,$17.50,,MO,,,
,,,,,72385,$17.50,,MO,,,
,,,,,72397,$17.50,,MO,,,
,,,,,72431,$17.50,Grubbs,MO,,,
,,,,,72439,$17.50,,MO,,,
,,,,,72471,$17.50,Swifton,MO,,,
,,,,,72473,$17.50,Tuckerman,MO,,,
,,,,,72501,$17.50,Batesville,MO,,,
,,,,,72503,$17.50,Batesville,MO,,,
,,,,,72516,$17.50,,MO,,,
,,,,,72521,$17.50,Cave City,MO,,,
,,,,,72522,$17.50,Charlotte,MO,,,
,,,,,72523,$17.50,Concord,MO,,,
,,,,,72524,$17.50,Cord,MO,,,
,,,,,72525,$17.50,Cherokee Village,MO,,,
,,,,,72526,$17.50,Cushman,MO,,,
,,,,,72527,$17.50,Desha,MO,,,
,,,,,72530,$17.50,Drasco,MO,,,
,,,,,72533,$17.50,Fifty Six,MO,,,
,,,,,72534,$17.50,Floral,MO,,,
,,,,,72543,$17.50,Heber Springs,MO,,,
,,,,,72545,$17.50,Heber Springs,MO,,,
,,,,,72546,$17.50,Ida,MO,,,
,,,,,72550,$17.50,Locust Grove,MO,,,
,,,,,72553,$17.50,Magness,MO,,,
,,,,,72555,$17.50,Marcella,MO,,,
,,,,,72557,$17.50,,MO,,,
,,,,,72560,$17.50,Mountain View,MO,,,
,,,,,72562,$17.50,Newark,MO,,,
,,,,,72564,$17.50,Oil Trough,MO,,,
,,,,,72567,$17.50,Pleasant Grove,MO,,,
,,,,,72568,$17.50,Pleasant Plains,MO,,,
,,,,,72571,$17.50,Rosie,MO,,,
,,,,,72575,$17.50,Salado,MO,,,
,,,,,72579,$17.50,Sulphur Rock,MO,,,
,,,,,72581,$17.50,Tumbling Shoals,MO,,,
,,,,,72610,$17.50,,MO,,,
,,,,,72612,$17.50,,MO,,,
,,,,,72617,$17.50,Big Flat,MO,,,
,,,,,72618,$17.50,,MO,,,
,,,,,72624,$17.50,Compton,MO,,,
,,,,,72628,$17.50,Deer,MO,,,
,,,,,72629,$17.50,Dennard,MO,,,
,,,,,72636,$17.50,Gilbert,MO,,,
,,,,,72639,$17.50,Harriet,MO,,,
,,,,,72640,$17.50,Hasty,MO,,,
,,,,,72641,$17.50,Jasper,MO,,,
,,,,,72645,$17.50,Leslie,MO,,,
,,,,,72648,$17.50,Marble Falls,MO,,,
,,,,,72650,$17.50,Marshall,MO,,,
,,,,,72655,$17.50,Mount Judea,MO,,,
,,,,,72657,$17.50,Timbo,MO,,,
,,,,,72663,$17.50,Onia,MO,,,
,,,,,72666,$17.50,Parthenon,MO,,,
,,,,,72669,$17.50,Pindall,MO,,,
,,,,,72670,$17.50,Ponca,MO,,,
,,,,,72675,$17.50,Saint Joe,MO,,,
,,,,,72679,$17.50,Tilly,MO,,,
,,,,,72680,$17.50,Timbo,MO,,,
,,,,,72683,$17.50,Vendor,MO,,,
,,,,,72685,$17.50,Western Grove,MO,,,
,,,,,72686,$17.50,Witts Springs,MO,,,
,,,,,72702,$17.50,Fayetteville,MO,,,
,,,,,72716,$17.50,Bentonville,MO,,,
,,,,,72721,$17.50,Combs,MO,,,
,,,,,72728,$17.50,Elm Springs,MO,,,
,,,,,72735,$17.50,Goshen,MO,,,
,,,,,72737,$17.50,Greenland,MO,,,
,,,,,72741,$17.50,Johnson,MO,,,
,,,,,72742,$17.50,Kingston,MO,,,
,,,,,72752,$17.50,Pettigrew,MO,,,
,,,,,72757,$17.50,Rogers,MO,,,
,,,,,72760,$17.50,Saint Paul,MO,,,
,,,,,72765,$17.50,Springdale,MO,,,
,,,,,72766,$17.50,Springdale,MO,,,
,,,,,72767,$17.50,,MO,,,
,,,,,72770,$17.50,Tontitown,MO,,,
,,,,,72775,$17.50,,MO,,,
,,,,,72776,$17.50,Witter,MO,,,
,,,,,72801,$17.50,Russellville,MO,,,
,,,,,72802,$17.50,Russellville,MO,,,
,,,,,72811,$17.50,Russellville,MO,,,
,,,,,72812,$17.50,Russellville,MO,,,
,,,,,72820,$17.50,Alix,MO,,,
,,,,,72821,$17.50,Altus,MO,,,
,,,,,72822,$17.50,,MO,,,
,,,,,72823,$17.50,Atkins,MO,,,
,,,,,72824,$17.50,Belleville,MO,,,
,,,,,72826,$17.50,Blue Mountain,MO,,,
,,,,,72827,$17.50,Bluffton,MO,,,
,,,,,72828,$17.50,Briggsville,MO,,,
,,,,,72829,$17.50,Centerville,MO,,,
,,,,,72830,$17.50,Clarksville,MO,,,
,,,,,72832,$17.50,Coal Hill,MO,,,
,,,,,72833,$17.50,Danville,MO,,,
,,,,,72834,$17.50,Dardanelle,MO,,,
,,,,,72835,$17.50,Delaware,MO,,,
,,,,,72837,$17.50,Dover,MO,,,
,,,,,72838,$17.50,Gravelly,MO,,,
,,,,,72839,$17.50,Hagarville,MO,,,
,,,,,72840,$17.50,Hartman,MO,,,
,,,,,72841,$17.50,Harvey,MO,,,
,,,,,72842,$17.50,Havana,MO,,,
,,,,,72843,$17.50,Hector,MO,,,
,,,,,72844,$17.50,,MO,,,
,,,,,72845,$17.50,Knoxville,MO,,,
,,,,,72846,$17.50,Lamar,MO,,,
,,,,,72847,$17.50,London,MO,,,
,,,,,72851,$17.50,New Blaine,MO,,,
,,,,,72852,$17.50,Oark,MO,,,
,,,,,72853,$17.50,Ola,MO,,,
,,,,,72854,$17.50,Ozone,MO,,,
,,,,,72855,$17.50,Paris,MO,,,
,,,,,72856,$17.50,Pelsor,MO,,,
,,,,,72857,$17.50,Plainview,MO,,,
,,,,,72858,$17.50,Pottsville,MO,,,
,,,,,72860,$17.50,Rover,MO,,,
,,,,,72863,$17.50,Scranton,MO,,,
,,,,,72865,$17.50,Subiaco,MO,,,
,,,,,72867,$17.50,,MO,,,
,,,,,72902,$17.50,Fort Smith,MO,,,
,,,,,72905,$17.50,Fort Smith,MO,,,
,,,,,72906,$17.50,Fort Smith,MO,,,
,,,,,72913,$17.50,Fort Smith,MO,,,
,,,,,72914,$17.50,Fort Smith,MO,,,
,,,,,72917,$17.50,Fort Smith,MO,,,
,,,,,72918,$17.50,Fort Smith,MO,,,
,,,,,72919,$17.50,Fort Smith,MO,,,
,,,,,72923,$17.50,Barling,MO,,,
,,,,,72924,$17.50,,MO,,,
,,,,,72926,$17.50,Boles,MO,,,
,,,,,72927,$17.50,Booneville,MO,,,
,,,,,72928,$17.50,Branch,MO,,,
,,,,,72930,$17.50,Cecil,MO,,,
,,,,,72933,$17.50,Charleston,MO,,,
,,,,,72935,$17.50,Dyer,MO,,,
,,,,,72936,$17.50,Greenwood,MO,,,
,,,,,72937,$17.50,Hackett,MO,,,
,,,,,72938,$17.50,Hartford,MO,,,
,,,,,72940,$17.50,Huntington,MO,,,
,,,,,72941,$17.50,Lavaca,MO,,,
,,,,,72943,$17.50,Magazine,MO,,,
,,,,,72944,$17.50,Mansfield,MO,,,
,,,,,72946,$17.50,Mountainburg,MO,,,
,,,,,72947,$17.50,Mulberry,MO,,,
,,,,,72949,$17.50,Ozark,MO,,,
,,,,,72950,$17.50,Parks,MO,,,
,,,,,72951,$17.50,Ratcliff,MO,,,
,,,,,72957,$17.50,Van Buren,MO,,,
,,,,,72958,$17.50,Waldron,MO,,,
,,,,,73035,$17.50,,MO,,,
,,,,,73037,$17.50,,MO,,,
,,,,,73046,$17.50,,MO,,,
,,,,,73076,$17.50,,KS,,,
,,,,,73081,$17.50,,KS,,,
,,,,,73087,$17.50,,KS,,,
,,,,,73088,$17.50,,KS,,,
,,,,,73091,$17.50,,KS,,,
,,,,,73094,$17.50,,KS,,,
,,,,,73100,$17.50,,KS,,,
,,,,,73175,$17.50,Oklahoma City,KS,,,
,,,,,73177,$17.50,,KS,,,
,,,,,73180,$17.50,,KS,,,
,,,,,73185,$17.50,Oklahoma City,KS,,,
,,,,,73193,$17.50,,KS,,,
,,,,,73197,$17.50,,KS,,,
,,,,,73198,$17.50,,KS,,,
,,,,,73199,$17.50,,KS,,,
,,,,,73476,$17.50,,KS,,,
,,,,,73575,$17.50,,KS,,,
,,,,,73656,$17.50,,KS,,,
,,,,,73723,$17.50,,KS,,,
,,,,,73725,$17.50,,KS,,,
,,,,,73834,$17.50,Buffalo,KS,,,
,,,,,73840,$17.50,Fargo,KS,,,
,,,,,73843,$17.50,Gage,KS,,,
,,,,,73844,$17.50,Gate,KS,,,
,,,,,73847,$17.50,,KS,,,
,,,,,73848,$17.50,Laverne,KS,,,
,,,,,73849,$17.50,,KS,,,
,,,,,73855,$17.50,Rosston,KS,,,
,,,,,73931,$17.50,Balko,KS,,,
,,,,,73933,$17.50,Boise City,KS,,,
,,,,,73937,$17.50,Felt,KS,,,
,,,,,73938,$17.50,Forgan,KS,,,
,,,,,73939,$17.50,Goodwell,KS,,,
,,,,,73942,$17.50,Guymon,KS,,,
,,,,,73944,$17.50,Hardesty,KS,,,
,,,,,73945,$17.50,Hooker,KS,,,
,,,,,73946,$17.50,Kenton,KS,,,
,,,,,73949,$17.50,Texhoma,KS,,,
,,,,,73950,$17.50,Turpin,KS,,,
,,,,,73951,$17.50,Tyrone,KS,,,
,,,,,74009,$17.50,,KS,,,
,,,,,74183,$17.50,,KS,,,
,,,,,74184,$17.50,,KS,,,
,,,,,74189,$17.50,,KS,,,
,,,,,74194,$17.50,,KS,,,
,,,,,74353,$17.50,,KS,,,
,,,,,74466,$17.50,,NE,,,
,,,,,74526,$17.50,,NE,,,
,,,,,74542,$17.50,,NE,,,
,,,,,74548,$17.50,,NE,,,
,,,,,74603,$17.50,,NE,,,
,,,,,74728,$17.50,Broken Bow,NE,,,
,,,,,74734,$17.50,Eagletown,NE,,,
,,,,,74736,$17.50,Garvin,NE,,,
,,,,,74738,$17.50,Grant,NE,,,
,,,,,74740,$17.50,Haworth,NE,,,
,,,,,74745,$17.50,Idabel,NE,,,
,,,,,74761,$17.50,Swink,NE,,,
,,,,,74764,$17.50,Valliant,NE,,,
,,,,,74835,$17.50,,NE,,,
,,,,,74862,$17.50,,NE,,,
,,,,,74882,$17.50,,NE,,,
,,,,,75008,$17.50,,NE,,,
,,,,,75037,$17.50,,NE,,,
,,,,,75084,$17.50,,NE,,,
,,,,,75203,$17.50,Dallas,NE,,,
,,,,,75210,$17.50,Dallas,NE,,,
,,,,,75215,$17.50,Dallas,NE,,,
,,,,,75216,$17.50,Dallas,NE,,,
,,,,,75217,$17.50,Dallas,NE,,,
,,,,,75239,$17.50,,NE,,,
,,,,,75245,$17.50,,NE,,,
,,,,,75258,$17.50,,NE,,,
,,,,,75286,$17.50,,NE,,,
,,,,,75294,$17.50,,NE,,,
,,,,,75295,$17.50,,NE,,,
,,,,,75310,$17.50,,NE,,,
,,,,,75323,$17.50,,NE,,,
,,,,,75334,$17.50,,NE,,,
,,,,,75340,$17.50,,NE,,,
,,,,,75343,$17.50,,NE,,,
,,,,,75344,$17.50,,NE,,,
,,,,,75346,$17.50,,NE,,,
,,,,,75350,$17.50,,NE,,,
,,,,,75353,$17.50,,NE,,,
,,,,,75363,$17.50,,NE,,,
,,,,,75364,$17.50,,NE,,,
,,,,,75369,$17.50,,NE,,,
,,,,,75386,$17.50,,NE,,,
,,,,,75387,$17.50,,NE,,,
,,,,,75388,$17.50,,NE,,,
,,,,,75396,$17.50,,NE,,,
,,,,,75410,$17.50,Alba,NE,,,
,,,,,75444,$17.50,Golden,NE,,,
,,,,,75451,$17.50,Leesburg,NE,,,
,,,,,75455,$17.50,Mount Pleasant,NE,,,
,,,,,75456,$17.50,Mount Pleasant,NE,,,
,,,,,75457,$17.50,Mount Vernon,NE,,,
,,,,,75480,$17.50,Scroggins,NE,,,
,,,,,75487,$17.50,Talco,NE,,,
,,,,,75493,$17.50,Winfield,LA,,,
,,,,,75494,$17.50,Winnsboro,LA,,,
,,,,,75497,$17.50,Yantis,LA,,,
,,,,,75503,$17.50,Texarkana,LA,,,
,,,,,75504,$17.50,Texarkana,LA,,,
,,,,,75505,$17.50,Texarkana,LA,,,
,,,,,75507,$17.50,Texarkana,LA,,,
,,,,,75551,$17.50,Atlanta,LA,,,
,,,,,75555,$17.50,Bivins,LA,,,
,,,,,75556,$17.50,Bloomburg,LA,,,
,,,,,75558,$17.50,Cookville,LA,,,
,,,,,75559,$17.50,De Kalb,LA,,,
,,,,,75560,$17.50,Douglassville,LA,,,
,,,,,75561,$17.50,Hooks,LA,,,
,,,,,75562,$17.50,Kildare,LA,,,
,,,,,75563,$17.50,Linden,LA,,,
,,,,,75564,$17.50,Lodi,LA,,,
,,,,,75565,$17.50,Mc Leod,LA,,,
,,,,,75566,$17.50,Marietta,LA,,,
,,,,,75567,$17.50,Maud,LA,,,
,,,,,75568,$17.50,Naples,LA,,,
,,,,,75569,$17.50,Nash,LA,,,
,,,,,75570,$17.50,New Boston,LA,,,
,,,,,75571,$17.50,Omaha,LA,,,
,,,,,75572,$17.50,Queen City,LA,,,
,,,,,75573,$17.50,Redwater,LA,,,
,,,,,75574,$17.50,Simms,LA,,,
,,,,,75599,$17.50,Texarkana,LA,,,
,,,,,75601,$17.50,Longview,LA,,,
,,,,,75602,$17.50,Longview,LA,,,
,,,,,75603,$17.50,Longview,LA,,,
,,,,,75604,$17.50,Longview,LA,,,
,,,,,75605,$17.50,Longview,LA,,,
,,,,,75606,$17.50,Longview,LA,,,
,,,,,75607,$17.50,Longview,LA,,,
,,,,,75608,$17.50,Longview,LA,,,
,,,,,75615,$17.50,Longview,LA,,,
,,,,,75630,$17.50,Avinger,LA,,,
,,,,,75631,$17.50,Beckville,LA,,,
,,,,,75633,$17.50,Carthage,LA,,,
,,,,,75636,$17.50,Cason,LA,,,
,,,,,75637,$17.50,Clayton,LA,,,
,,,,,75638,$17.50,Daingerfield,LA,,,
,,,,,75639,$17.50,De Berry,LA,,,
,,,,,75640,$17.50,Diana,LA,,,
,,,,,75641,$17.50,Easton,LA,,,
,,,,,75642,$17.50,Elysian Fields,LA,,,
,,,,,75643,$17.50,Gary,LA,,,
,,,,,75644,$17.50,Gilmer,LA,,,
,,,,,75645,$17.50,Gilmer,LA,,,
,,,,,75647,$17.50,Gladewater,LA,,,
,,,,,75650,$17.50,Hallsville,LA,,,
,,,,,75651,$17.50,Harleton,LA,,,
,,,,,75652,$17.50,Henderson,LA,,,
,,,,,75653,$17.50,Henderson,LA,,,
,,,,,75654,$17.50,Henderson,LA,,,
,,,,,75656,$17.50,Hughes Springs,LA,,,
,,,,,75657,$17.50,Jefferson,LA,,,
,,,,,75658,$17.50,Joinerville,LA,,,
,,,,,75659,$17.50,Jonesville,LA,,,
,,,,,75660,$17.50,Judson,LA,,,
,,,,,75661,$17.50,Karnack,LA,,,
,,,,,75662,$17.50,Kilgore,LA,,,
,,,,,75663,$17.50,Kilgore,LA,,,
,,,,,75666,$17.50,Laird Hill,LA,,,
,,,,,75667,$17.50,Laneville,LA,,,
,,,,,75668,$17.50,Lone Star,LA,,,
,,,,,75669,$17.50,Long Branch,LA,,,
,,,,,75670,$17.50,Marshall,LA,,,
,,,,,75671,$17.50,Marshall,LA,,,
,,,,,75672,$17.50,Marshall,LA,,,
,,,,,75680,$17.50,Minden,LA,,,
,,,,,75681,$17.50,Mount Enterprise,LA,,,
,,,,,75682,$17.50,New London,LA,,,
,,,,,75683,$17.50,Ore City,LA,,,
,,,,,75684,$17.50,Overton,LA,,,
,,,,,75685,$17.50,Panola,LA,,,
,,,,,75686,$17.50,Pittsburg,LA,,,
,,,,,75687,$17.50,Price,LA,,,
,,,,,75688,$17.50,Scottsville,LA,,,
,,,,,75689,$17.50,Selman City,LA,,,
,,,,,75691,$17.50,Tatum,LA,,,
,,,,,75692,$17.50,Waskom,LA,,,
,,,,,75693,$17.50,White Oak,LA,,,
,,,,,75694,$17.50,Woodlawn,LA,,,
,,,,,75701,$17.50,Tyler,LA,,,
,,,,,75702,$17.50,Tyler,LA,,,
,,,,,75703,$17.50,Tyler,LA,,,
,,,,,75704,$17.50,Tyler,LA,,,
,,,,,75705,$17.50,Tyler,LA,,,
,,,,,75706,$17.50,Tyler,LA,,,
,,,,,75708,$17.50,Tyler,LA,,,
,,,,,75709,$17.50,Tyler,LA,,,
,,,,,75710,$17.50,Tyler,LA,,,
,,,,,75711,$17.50,Tyler,LA,,,
,,,,,75712,$17.50,Tyler,LA,,,
,,,,,75713,$17.50,Tyler,LA,,,
,,,,,75750,$17.50,Arp,LA,,,
,,,,,75755,$17.50,Big Sandy,LA,,,
,,,,,75757,$17.50,Bullard,LA,,,
,,,,,75759,$17.50,Cuney,LA,,,
,,,,,75760,$17.50,Cushing,LA,,,
