Zip Code,Duration Payouts,City Name,State Abbr,,,ZIP Code,Duration Payout,City,State
32960,$8.66,Vero Beach,FL,,,,,,
32962,$8.66,Florida Ridge,FL,,,,,,
32963,$8.66,Indian River Shores,FL,,,,,,
32966,$8.66,West Vero Corridor,FL,,,,,,
32967,$8.66,Winter Beach,FL,,,,,,
32968,$8.66,Vero Beach South,FL,,,,,,
33403,$8.66,Lake Park,FL,,,,,,
33404,$8.66,Riviera Beach,FL,,,,,,
33406,$8.66,Lake Clarke Shores,FL,,,,,,
33407,$8.66,West Palm Beach,FL,,,,,,
33409,$8.66,West Palm Beach,FL,,,,,,
33411,$8.66,West Palm Beach,FL,,,,,,
33413,$8.66,Greenacres,FL,,,,,,
33415,$8.66,Greenacres,FL,,,,,,
33417,$8.66,West Palm Beach,FL,,,,,,
33460,$8.66,Lake Worth,FL,,,,,,
33461,$8.66,Lake Worth Corridor,FL,,,,,,
33462,$8.66,Lantana,FL,,,,,,
33463,$8.66,Greenacres,FL,,,,,,
33467,$8.66,Greenacres,FL,,,,,,
34945,$8.66,Fort Pierce,FL,,,,,,
34946,$8.66,Fort Pierce North,FL,,,,,,
34947,$8.66,Fort Pierce,FL,,,,,,
34949,$8.66,Fort Pierce,FL,,,,,,
34950,$8.66,Fort Pierce,FL,,,,,,
34951,$8.66,Lakewood Park,FL,,,,,,
34952,$8.66,Port St. Lucie,FL,,,,,,
34953,$8.66,Port St. Lucie,FL,,,,,,
34956,$8.66,Indiantown,FL,,,,,,
34957,$8.66,Jensen Beach,FL,,,,,,
34981,$8.66,Fort Pierce,FL,,,,,,
34982,$8.66,Indian River Estates,FL,,,,,,
34983,$8.66,Port St. Lucie,FL,,,,,,
34984,$8.66,Port St. Lucie,FL,,,,,,
34986,$8.66,Port St. Lucie,FL,,,,,,
34987,$8.66,Port St. Lucie,FL,,,,,,
75001,$8.66,Addison,TX,,,,,,
75002,$8.66,Allen,TX,,,,,,
75006,$8.66,Carrollton,TX,,,,,,
75007,$8.66,Carrollton,TX,,,,,,
75009,$8.66,Celina,TX,,,,,,
75010,$8.66,Carrollton,TX,,,,,,
75013,$8.66,Allen,TX,,,,,,
75019,$8.66,Coppell,TX,,,,,,
75020,$8.66,Denison,TX,,,,,,
75021,$8.66,Denison,TX,,,,,,
75022,$8.66,Flower Mound,TX,,,,,,
75024,$8.66,Plano,TX,,,,,,
75025,$8.66,Plano,TX,,,,,,
75027,$8.66,Flower Mound,TX,,,,,,
75028,$8.66,Flower Mound,TX,,,,,,
75029,$8.66,Lewisville,TX,,,,,,
75033,$8.66,Frisco,TX,,,,,,
75034,$8.66,Frisco,TX,,,,,,
75035,$8.66,Frisco,TX,,,,,,
75036,$8.66,Frisco,TX,,,,,,
75038,$8.66,Irving,TX,,,,,,
75039,$8.66,Irving,TX,,,,,,
75050,$8.66,Grand Prairie,TX,,,,,,
75051,$8.66,Grand Prairie,TX,,,,,,
75052,$8.66,Grand Prairie,TX,,,,,,
75054,$8.66,Grand Prairie,TX,,,,,,
75056,$8.66,The Colony,TX,,,,,,
75057,$8.66,Lewisville,TX,,,,,,
75058,$8.66,Gunter,TX,,,,,,
75060,$8.66,Irving,TX,,,,,,
75061,$8.66,Irving,TX,,,,,,
75062,$8.66,Irving,TX,,,,,,
75063,$8.66,Irving,TX,,,,,,
75065,$8.66,Hickory Creek,TX,,,,,,
75067,$8.66,Lewisville,TX,,,,,,
75068,$8.66,Little Elm,TX,,,,,,
75069,$8.66,McKinney,TX,,,,,,
75070,$8.66,McKinney,TX,,,,,,
75071,$8.66,McKinney,TX,,,,,,
75074,$8.66,Plano,TX,,,,,,
75075,$8.66,Plano,TX,,,,,,
75076,$8.66,Preston,TX,,,,,,
75077,$8.66,Highland Village,TX,,,,,,
75078,$8.66,Prosper,TX,,,,,,
75080,$8.66,Richardson,TX,,,,,,
75081,$8.66,Richardson,TX,,,,,,
75090,$8.66,Sherman,TX,,,,,,
75091,$8.66,Sherman,TX,,,,,,
75092,$8.66,Sherman,TX,,,,,,
75093,$8.66,Plano,TX,,,,,,
75094,$8.66,Murphy,TX,,,,,,
75097,$8.66,Weston,TX,,,,,,
75099,$8.66,Coppell,TX,,,,,,
75201,$8.66,Dallas,TX,,,,,,
75203,$8.66,Dallas,TX,,,,,,
75204,$8.66,Dallas,TX,,,,,,
75205,$8.66,Highland Park,TX,,,,,,
75206,$8.66,Dallas,TX,,,,,,
75207,$8.66,Dallas,TX,,,,,,
75208,$8.66,Dallas,TX,,,,,,
75209,$8.66,Dallas,TX,,,,,,
75210,$8.66,Dallas,TX,,,,,,
75211,$8.66,Dallas,TX,,,,,,
75212,$8.66,Dallas,TX,,,,,,
75214,$8.66,Dallas,TX,,,,,,
75215,$8.66,Dallas,TX,,,,,,
75216,$8.66,Dallas,TX,,,,,,
75217,$8.66,Dallas,TX,,,,,,
75218,$8.66,Dallas,TX,,,,,,
75219,$8.66,Dallas,TX,,,,,,
75220,$8.66,Dallas,TX,,,,,,
75223,$8.66,Dallas,TX,,,,,,
75224,$8.66,Dallas,TX,,,,,,
75225,$8.66,Dallas,TX,,,,,,
75227,$8.66,Dallas,TX,,,,,,
75228,$8.66,Dallas,TX,,,,,,
75229,$8.66,Dallas,TX,,,,,,
75230,$8.66,Dallas,TX,,,,,,
75231,$8.66,Dallas,TX,,,,,,
75232,$8.66,Dallas,TX,,,,,,
75233,$8.66,Dallas,TX,,,,,,
75234,$8.66,Farmers Branch,TX,,,,,,
75235,$8.66,Dallas,TX,,,,,,
75236,$8.66,Dallas,TX,,,,,,
75237,$8.66,Dallas,TX,,,,,,
75238,$8.66,Dallas,TX,,,,,,
75240,$8.66,Dallas,TX,,,,,,
75241,$8.66,Dallas,TX,,,,,,
75243,$8.66,Dallas,TX,,,,,,
75244,$8.66,Dallas,TX,,,,,,
75247,$8.66,Dallas,TX,,,,,,
75248,$8.66,Dallas,TX,,,,,,
75252,$8.66,Dallas,TX,,,,,,
75253,$8.66,Dallas,TX,,,,,,
75254,$8.66,Dallas,TX,,,,,,
75287,$8.66,Dallas,TX,,,,,,
75407,$8.66,Wylie,TX,,,,,,
75409,$8.66,Anna,TX,,,,,,
75413,$8.66,Bailey,TX,,,,,,
75414,$8.66,Bells,TX,,,,,,
75418,$8.66,Bonham,TX,,,,,,
75423,$8.66,Celeste,TX,,,,,,
75424,$8.66,Blue Ridge,TX,,,,,,
75428,$8.66,Commerce,TX,,,,,,
75429,$8.66,Commerce,TX,,,,,,
75439,$8.66,Ector,TX,,,,,,
75442,$8.66,Farmersville,TX,,,,,,
75452,$8.66,Leonard,TX,,,,,,
75454,$8.66,Melissa,TX,,,,,,
75459,$8.66,Howe,TX,,,,,,
75475,$8.66,,TX,,,,,,
75479,$8.66,Savoy,TX,,,,,,
75485,$8.66,Westminster,TX,,,,,,
75489,$8.66,Tom Bean,TX,,,,,,
75490,$8.66,Trenton,TX,,,,,,
75491,$8.66,Whitewright,TX,,,,,,
75495,$8.66,Van Alstyne,TX,,,,,,
75496,$8.66,Wolfe City,TX,,,,,,
76001,$8.66,Arlington,TX,,,,,,
76002,$8.66,Arlington,TX,,,,,,
76003,$8.66,Arlington,TX,,,,,,
76004,$8.66,Arlington,TX,,,,,,
76006,$8.66,Arlington,TX,,,,,,
76010,$8.66,Arlington,TX,,,,,,
76011,$8.66,Arlington,TX,,,,,,
76012,$8.66,Arlington,TX,,,,,,
76013,$8.66,Arlington,TX,,,,,,
76015,$8.66,Arlington,TX,,,,,,
76016,$8.66,Arlington,TX,,,,,,
76017,$8.66,Arlington,TX,,,,,,
76018,$8.66,Arlington,TX,,,,,,
76019,$8.66,Arlington,TX,,,,,,
76020,$8.66,Briar,TX,,,,,,
76021,$8.66,Bedford,TX,,,,,,
76022,$8.66,Bedford,TX,,,,,,
76023,$8.66,Briar,TX,,,,,,
76034,$8.66,Colleyville,TX,,,,,,
76039,$8.66,Euless,TX,,,,,,
76040,$8.66,Euless,TX,,,,,,
76051,$8.66,Grapevine,TX,,,,,,
76052,$8.66,Fort Worth,TX,,,,,,
76053,$8.66,Hurst,TX,,,,,,
76054,$8.66,Hurst,TX,,,,,,
76060,$8.66,Kennedale,TX,,,,,,
76061,$8.66,,TX,,,,,,
76063,$8.66,Mansfield,TX,,,,,,
76071,$8.66,Pecan Acres,TX,,,,,,
76078,$8.66,New Fairview,TX,,,,,,
76092,$8.66,Southlake,TX,,,,,,
76094,$8.66,Arlington,TX,,,,,,
76095,$8.66,Bedford,TX,,,,,,
76098,$8.66,Azle,TX,,,,,,
76099,$8.66,Grapevine,TX,,,,,,
76101,$8.66,Fort Worth,TX,,,,,,
76102,$8.66,Fort Worth,TX,,,,,,
76103,$8.66,Fort Worth,TX,,,,,,
76104,$8.66,Fort Worth,TX,,,,,,
76105,$8.66,Fort Worth,TX,,,,,,
76106,$8.66,Fort Worth,TX,,,,,,
76107,$8.66,Fort Worth,TX,,,,,,
76108,$8.66,Fort Worth,TX,,,,,,
76109,$8.66,Fort Worth,TX,,,,,,
76110,$8.66,Fort Worth,TX,,,,,,
76111,$8.66,Fort Worth,TX,,,,,,
76112,$8.66,Fort Worth,TX,,,,,,
76113,$8.66,Fort Worth,TX,,,,,,
76114,$8.66,Fort Worth,TX,,,,,,
76115,$8.66,Fort Worth,TX,,,,,,
76116,$8.66,Fort Worth,TX,,,,,,
76117,$8.66,Haltom City,TX,,,,,,
76118,$8.66,Fort Worth,TX,,,,,,
76119,$8.66,Fort Worth,TX,,,,,,
76120,$8.66,Fort Worth,TX,,,,,,
76121,$8.66,Fort Worth,TX,,,,,,
76122,$8.66,Fort Worth,TX,,,,,,
76123,$8.66,Fort Worth,TX,,,,,,
76124,$8.66,Fort Worth,TX,,,,,,
76127,$8.66,Fort Worth,TX,,,,,,
76129,$8.66,Fort Worth,TX,,,,,,
76130,$8.66,Fort Worth,TX,,,,,,
76131,$8.66,Fort Worth,TX,,,,,,
76132,$8.66,Fort Worth,TX,,,,,,
76133,$8.66,Fort Worth,TX,,,,,,
76134,$8.66,Fort Worth,TX,,,,,,
76135,$8.66,Fort Worth,TX,,,,,,
76136,$8.66,Fort Worth,TX,,,,,,
76137,$8.66,Fort Worth,TX,,,,,,
76140,$8.66,Fort Worth,TX,,,,,,
76147,$8.66,Fort Worth,TX,,,,,,
76148,$8.66,Watauga,TX,,,,,,
76150,$8.66,Fort Worth,TX,,,,,,
76155,$8.66,Fort Worth,TX,,,,,,
76161,$8.66,Fort Worth,TX,,,,,,
76162,$8.66,Fort Worth,TX,,,,,,
76163,$8.66,Fort Worth,TX,,,,,,
76164,$8.66,Fort Worth,TX,,,,,,
76166,$8.66,Fort Worth,TX,,,,,,
76177,$8.66,Fort Worth,TX,,,,,,
76179,$8.66,Fort Worth,TX,,,,,,
76180,$8.66,North Richland Hills,TX,,,,,,
76181,$8.66,Fort Worth,TX,,,,,,
76182,$8.66,North Richland Hills,TX,,,,,,
76185,$8.66,Fort Worth,TX,,,,,,
76190,$8.66,Fort Worth,TX,,,,,,
76191,$8.66,Fort Worth,TX,,,,,,
76192,$8.66,Fort Worth,TX,,,,,,
76193,$8.66,Fort Worth,TX,,,,,,
76195,$8.66,Fort Worth,TX,,,,,,
76196,$8.66,Fort Worth,TX,,,,,,
76197,$8.66,Fort Worth,TX,,,,,,
76198,$8.66,Fort Worth,TX,,,,,,
76199,$8.66,Fort Worth,TX,,,,,,
76201,$8.66,Denton,TX,,,,,,
76202,$8.66,Denton,TX,,,,,,
76203,$8.66,Denton,TX,,,,,,
76204,$8.66,Denton,TX,,,,,,
76205,$8.66,Denton,TX,,,,,,
76206,$8.66,Denton,TX,,,,,,
76207,$8.66,Denton,TX,,,,,,
76208,$8.66,Denton,TX,,,,,,
76209,$8.66,Denton,TX,,,,,,
76210,$8.66,Denton,TX,,,,,,
76226,$8.66,Argyle,TX,,,,,,
76227,$8.66,Cross Roads,TX,,,,,,
76233,$8.66,Collinsville,TX,,,,,,
76234,$8.66,Decatur,TX,,,,,,
76238,$8.66,,TX,,,,,,
76240,$8.66,Gainesville,TX,,,,,,
76241,$8.66,Gainesville,TX,,,,,,
76244,$8.66,Fort Worth,TX,,,,,,
76246,$8.66,,TX,,,,,,
76247,$8.66,Northlake,TX,,,,,,
76248,$8.66,Keller,TX,,,,,,
76249,$8.66,Krum,TX,,,,,,
76250,$8.66,Lindsay,TX,,,,,,
76253,$8.66,,TX,,,,,,
76258,$8.66,Pilot Point,TX,,,,,,
76259,$8.66,Ponder,TX,,,,,,
76262,$8.66,Westlake,TX,,,,,,
76263,$8.66,,TX,,,,,,
76264,$8.66,Sadler,TX,,,,,,
76266,$8.66,Sanger,TX,,,,,,
76267,$8.66,,TX,,,,,,
76268,$8.66,Southmayd,TX,,,,,,
76271,$8.66,Tioga,TX,,,,,,
76272,$8.66,Valley View,TX,,,,,,
76273,$8.66,Whitesboro,TX,,,,,,
10502,$8.25,Greenburgh,NY,,,,,,
10522,$8.25,Greenburgh,NY,,,,,,
10523,$8.25,Greenburgh,NY,,,,,,
10528,$8.25,Harrison,NY,,,,,,
10530,$8.25,Greenburgh,NY,,,,,,
10533,$8.25,Greenburgh,NY,,,,,,
10577,$8.25,Harrison,NY,,,,,,
10583,$8.25,Scarsdale,NY,,,,,,
10595,$8.25,Mount Pleasant,NY,,,,,,
10601,$8.25,White Plains,NY,,,,,,
10602,$8.25,White Plains,NY,,,,,,
10603,$8.25,Greenburgh,NY,,,,,,
10604,$8.25,Harrison,NY,,,,,,
10605,$8.25,White Plains,NY,,,,,,
10606,$8.25,White Plains,NY,,,,,,
10607,$8.25,Greenburgh,NY,,,,,,
10610,$8.25,White Plains,NY,,,,,,
10707,$8.25,Yonkers,NY,,,,,,
10709,$8.25,New Rochelle,NY,,,,,,
10801,$8.25,New Rochelle,NY,,,,,,
10802,$8.25,New Rochelle,NY,,,,,,
10804,$8.25,New Rochelle,NY,,,,,,
10805,$8.25,New Rochelle,NY,,,,,,
98001,$8.17,Auburn,WA,,,,,,
98002,$8.17,Auburn,WA,,,,,,
98003,$8.17,Federal Way,WA,,,,,,
98004,$8.17,Bellevue,WA,,,,,,
98005,$8.17,Bellevue,WA,,,,,,
98006,$8.17,Bellevue,WA,,,,,,
98007,$8.17,Bellevue,WA,,,,,,
98008,$8.17,Bellevue,WA,,,,,,
98010,$8.17,Black Diamond,WA,,,,,,
98013,$8.17,Vashon,WA,,,,,,
98022,$8.17,Enumclaw,WA,,,,,,
98023,$8.17,Federal Way,WA,,,,,,
98027,$8.17,Mirrormont,WA,,,,,,
98030,$8.17,Kent,WA,,,,,,
98031,$8.17,East Hill-Meridian,WA,,,,,,
98032,$8.17,Kent,WA,,,,,,
98035,$8.17,Kent,WA,,,,,,
98038,$8.17,Hobart,WA,,,,,,
98040,$8.17,Mercer Island,WA,,,,,,
98042,$8.17,Lake Morton-Berrydale,WA,,,,,,
98047,$8.17,Pacific,WA,,,,,,
98051,$8.17,Ravensdale,WA,,,,,,
98055,$8.17,Renton,WA,,,,,,
98056,$8.17,Renton,WA,,,,,,
98057,$8.17,Renton,WA,,,,,,
98058,$8.17,Cascade-Fairwood,WA,,,,,,
98059,$8.17,East Renton Highlands,WA,,,,,,
98062,$8.17,Burien,WA,,,,,,
98063,$8.17,Auburn,WA,,,,,,
98064,$8.17,Kent,WA,,,,,,
98071,$8.17,Auburn,WA,,,,,,
98089,$8.17,Kent,WA,,,,,,
98092,$8.17,Auburn,WA,,,,,,
98093,$8.17,Auburn,WA,,,,,,
98106,$8.17,Seattle,WA,,,,,,
98108,$8.17,Seattle,WA,,,,,,
98116,$8.17,Seattle,WA,,,,,,
98118,$8.17,Seattle,WA,,,,,,
98126,$8.17,Seattle,WA,,,,,,
98136,$8.17,Seattle,WA,,,,,,
98146,$8.17,White Center,WA,,,,,,
98148,$8.17,Burien,WA,,,,,,
98158,$8.17,SeaTac,WA,,,,,,
98166,$8.17,Burien,WA,,,,,,
98168,$8.17,Tukwila,WA,,,,,,
98178,$8.17,Bryn Mawr-Skyway,WA,,,,,,
98188,$8.17,SeaTac,WA,,,,,,
98198,$8.17,Des Moines,WA,,,,,,
98321,$8.17,Buckley,WA,,,,,,
98322,$8.17,Burley,WA,,,,,,
98332,$8.17,Maplewood,WA,,,,,,
98335,$8.17,Artondale,WA,,,,,,
98338,$8.17,Graham,WA,,,,,,
98354,$8.17,Milton,WA,,,,,,
98360,$8.17,Crocker,WA,,,,,,
98371,$8.17,Puyallup,WA,,,,,,
98372,$8.17,Edgewood,WA,,,,,,
98373,$8.17,South Hill,WA,,,,,,
98374,$8.17,South Hill,WA,,,,,,
98375,$8.17,South Hill,WA,,,,,,
98384,$8.17,Southworth,WA,,,,,,
98385,$8.17,South Prairie,WA,,,,,,
98386,$8.17,Southworth,WA,,,,,,
98387,$8.17,Elk Plain,WA,,,,,,
98390,$8.17,Sumner,WA,,,,,,
98391,$8.17,Lake Tapps,WA,,,,,,
98395,$8.17,Wauna,WA,,,,,,
98401,$8.17,Tacoma,WA,,,,,,
98402,$8.17,Tacoma,WA,,,,,,
98403,$8.17,Tacoma,WA,,,,,,
98404,$8.17,Tacoma,WA,,,,,,
98405,$8.17,Tacoma,WA,,,,,,
98406,$8.17,Tacoma,WA,,,,,,
98407,$8.17,Tacoma,WA,,,,,,
98408,$8.17,Tacoma,WA,,,,,,
98409,$8.17,Tacoma,WA,,,,,,
98411,$8.17,Tacoma,WA,,,,,,
98412,$8.17,Tacoma,WA,,,,,,
98413,$8.17,Tacoma,WA,,,,,,
98415,$8.17,Tacoma,WA,,,,,,
98416,$8.17,Tacoma,WA,,,,,,
98417,$8.17,Tacoma,WA,,,,,,
98418,$8.17,Tacoma,WA,,,,,,
98419,$8.17,Tacoma,WA,,,,,,
98421,$8.17,Tacoma,WA,,,,,,
98422,$8.17,Tacoma,WA,,,,,,
98424,$8.17,Fife,WA,,,,,,
98430,$8.17,Lakewood,WA,,,,,,
98431,$8.17,Tacoma,WA,,,,,,
98433,$8.17,Fort Lewis,WA,,,,,,
98438,$8.17,McChord AFB,WA,,,,,,
98439,$8.17,McChord AFB,WA,,,,,,
98443,$8.17,Waller,WA,,,,,,
98444,$8.17,Parkland,WA,,,,,,
98445,$8.17,Parkland,WA,,,,,,
98446,$8.17,Clover Creek,WA,,,,,,
98447,$8.17,Parkland,WA,,,,,,
98448,$8.17,Tacoma,WA,,,,,,
98464,$8.17,Tacoma,WA,,,,,,
98465,$8.17,Tacoma,WA,,,,,,
98466,$8.17,University Place,WA,,,,,,
98467,$8.17,University Place,WA,,,,,,
98471,$8.17,Tacoma,WA,,,,,,
98481,$8.17,Tacoma,WA,,,,,,
98490,$8.17,Tacoma,WA,,,,,,
98493,$8.17,Tacoma,WA,,,,,,
98496,$8.17,Lakewood,WA,,,,,,
98497,$8.17,Tacoma,WA,,,,,,
98498,$8.17,Lakewood,WA,,,,,,
98499,$8.17,Lakewood,WA,,,,,,
37011,$6.19,Nashville-Davidson metropolitan government (balance),TN,,,,,,
37013,$6.19,Nashville-Davidson,TN,,,,,,
37024,$6.19,Brentwood,TN,,,,,,
37027,$6.19,Brentwood,TN,,,,,,
37070,$6.19,Goodlettsville,TN,,,,,,
37072,$6.19,Nashville-Davidson,TN,,,,,,
37075,$6.19,Hendersonville,TN,,,,,,
37076,$6.19,Nashville-Davidson metropolitan government (balance),TN,,,,,,
37077,$6.19,Hendersonville,TN,,,,,,
37080,$6.19,Nashville-Davidson metropolitan government (balance),TN,,,,,,
37086,$6.19,La Vergne,TN,,,,,,
37115,$6.19,Nashville-Davidson metropolitan government (balance),TN,,,,,,
37116,$6.19,Nashville-Davidson,TN,,,,,,
37121,$6.19,,TN,,,,,,
37122,$6.19,Mount Juliet,TN,,,,,,
37138,$6.19,Nashville-Davidson,TN,,,,,,
37189,$6.19,Nashville-Davidson,TN,,,,,,
37201,$6.19,Nashville-Davidson,TN,,,,,,
37202,$6.19,Nashville-Davidson metropolitan government (balance),TN,,,,,,
37203,$6.19,Nashville-Davidson,TN,,,,,,
37204,$6.19,Nashville-Davidson metropolitan government (balance),TN,,,,,,
37205,$6.19,Nashville-Davidson,TN,,,,,,
37206,$6.19,Nashville-Davidson metropolitan government (balance),TN,,,,,,
37207,$6.19,Nashville-Davidson metropolitan government (balance),TN,,,,,,
37208,$6.19,Nashville-Davidson metropolitan government (balance),TN,,,,,,
37209,$6.19,Nashville-Davidson,TN,,,,,,
37210,$6.19,Nashville-Davidson,TN,,,,,,
37211,$6.19,Nashville-Davidson,TN,,,,,,
37212,$6.19,Nashville-Davidson,TN,,,,,,
37213,$6.19,Nashville-Davidson,TN,,,,,,
37214,$6.19,Nashville-Davidson metropolitan government (balance),TN,,,,,,
37215,$6.19,Forest Hills,TN,,,,,,
37216,$6.19,Nashville-Davidson,TN,,,,,,
37217,$6.19,Nashville-Davidson,TN,,,,,,
37218,$6.19,Nashville-Davidson metropolitan government (balance),TN,,,,,,
37219,$6.19,Nashville-Davidson metropolitan government (balance),TN,,,,,,
37220,$6.19,Oak Hill,TN,,,,,,
37221,$6.19,Nashville-Davidson,TN,,,,,,
37222,$6.19,Nashville-Davidson,TN,,,,,,
37224,$6.19,Nashville-Davidson,TN,,,,,,
37227,$6.19,Nashville-Davidson,TN,,,,,,
37228,$6.19,Nashville-Davidson metropolitan government (balance),TN,,,,,,
37229,$6.19,Nashville-Davidson,TN,,,,,,
37230,$6.19,Nashville-Davidson metropolitan government (balance),TN,,,,,,
37238,$6.19,Nashville-Davidson metropolitan government (balance),TN,,,,,,
37244,$6.19,Nashville-Davidson metropolitan government (balance),TN,,,,,,
52728,$6.19,Buffalo,IA,,,,,,
52732,$6.19,Clinton,IA,,,,,,
52733,$6.19,Clinton,IA,,,,,,
52742,$6.19,De Witt,IA,,,,,,
52748,$6.19,Eldridge,IA,,,,,,
52753,$6.19,Le Claire,IA,,,,,,
52761,$6.19,Muscatine,IA,,,,,,
52768,$6.19,Princeton,IA,,,,,,
52771,$6.19,,IA,,,,,,
61231,$6.19,Aledo,IL,,,,,,
61232,$6.19,Andalusia,IL,,,,,,
61241,$6.19,Colona,IL,,,,,,
61242,$6.19,Cordova,IL,,,,,,
61254,$6.19,Geneseo,IL,,,,,,
61264,$6.19,Milan,IL,,,,,,
61265,$6.19,Moline,IL,,,,,,
61266,$6.19,Moline,IL,,,,,,
61275,$6.19,Port Byron,IL,,,,,,
61278,$6.19,Rapids City,IL,,,,,,
61281,$6.19,Sherrard,IL,,,,,,
61284,$6.19,Andalusia,IL,,,,,,
70090,$6.19,South Vacherie,LA,,,,,,
70093,$6.19,Belle Chasse,LA,,,,,,
70189,$6.19,New Orleans,LA,,,,,,
70301,$6.19,Chackbay,LA,,,,,,
70302,$6.19,Thibodaux,LA,,,,,,
70339,$6.19,Pierre Part,LA,,,,,,
70340,$6.19,Amelia,LA,,,,,,
70345,$6.19,Cut Off,LA,,,,,,
70346,$6.19,Donaldsonville,LA,,,,,,
70354,$6.19,Galliano,LA,,,,,,
70357,$6.19,Golden Meadow,LA,,,,,,
70360,$6.19,Houma,LA,,,,,,
70361,$6.19,Houma,LA,,,,,,
70363,$6.19,Houma,LA,,,,,,
70364,$6.19,Bayou Blue,LA,,,,,,
70373,$6.19,Larose,LA,,,,,,
70374,$6.19,Lockport,LA,,,,,,
70375,$6.19,Mathews,LA,,,,,,
70380,$6.19,Morgan City,LA,,,,,,
70381,$6.19,Morgan City,LA,,,,,,
70502,$6.19,Lafayette,LA,,,,,,
70505,$6.19,Lafayette,LA,,,,,,
70509,$6.19,Lafayette,LA,,,,,,
70510,$6.19,Abbeville,LA,,,,,,
70511,$6.19,Abbeville,LA,,,,,,
70537,$6.19,,LA,,,,,,
70538,$6.19,Franklin,LA,,,,,,
70560,$6.19,New Iberia,LA,,,,,,
70562,$6.19,New Iberia,LA,,,,,,
70563,$6.19,New Iberia,LA,,,,,,
70593,$6.19,Lafayette,LA,,,,,,
70596,$6.19,Lafayette,LA,,,,,,
70598,$6.19,Lafayette,LA,,,,,,
70601,$6.19,Lake Charles,LA,,,,,,
70602,$6.19,Lake Charles,LA,,,,,,
70605,$6.19,Lake Charles,LA,,,,,,
70606,$6.19,Lake Charles,LA,,,,,,
70607,$6.19,Lake Charles,LA,,,,,,
70611,$6.19,Moss Bluff,LA,,,,,,
70612,$6.19,Lake Charles,LA,,,,,,
70615,$6.19,Lake Charles,LA,,,,,,
70616,$6.19,Lake Charles,LA,,,,,,
70629,$6.19,Lake Charles,LA,,,,,,
70631,$6.19,Cameron,LA,,,,,,
70704,$6.19,Baker,LA,,,,,,
70706,$6.19,Watson,LA,,,,,,
70707,$6.19,Gonzales,LA,,,,,,
70714,$6.19,Central,LA,,,,,,
70726,$6.19,Denham Springs,LA,,,,,,
70727,$6.19,Denham Springs,LA,,,,,,
70734,$6.19,St. Gabriel,LA,,,,,,
70737,$6.19,Gonzales,LA,,,,,,
70754,$6.19,Livingston,LA,,,,,,
70767,$6.19,Erwinville,LA,,,,,,
70769,$6.19,Prairieville,LA,,,,,,
70780,$6.19,St. Gabriel,LA,,,,,,
70801,$6.19,Baton Rouge,LA,,,,,,
70802,$6.19,Baton Rouge,LA,,,,,,
70804,$6.19,Baton Rouge,LA,,,,,,
70805,$6.19,Baton Rouge,LA,,,,,,
70806,$6.19,Baton Rouge,LA,,,,,,
70807,$6.19,Baton Rouge,LA,,,,,,
70808,$6.19,Baton Rouge,LA,,,,,,
70809,$6.19,Baton Rouge,LA,,,,,,
70810,$6.19,Oak Hills Place,LA,,,,,,
70811,$6.19,Brownfields,LA,,,,,,
70812,$6.19,Merrydale,LA,,,,,,
70814,$6.19,Baton Rouge,LA,,,,,,
70815,$6.19,Baton Rouge,LA,,,,,,
70816,$6.19,Baton Rouge,LA,,,,,,
70817,$6.19,Shenandoah,LA,,,,,,
70818,$6.19,Central,LA,,,,,,
70819,$6.19,Baton Rouge,LA,,,,,,
70820,$6.19,Baton Rouge,LA,,,,,,
70821,$6.19,Baton Rouge,LA,,,,,,
70825,$6.19,Baton Rouge,LA,,,,,,
70826,$6.19,Baton Rouge,LA,,,,,,
70827,$6.19,Brownfields,LA,,,,,,
70831,$6.19,Baton Rouge,LA,,,,,,
70835,$6.19,Baton Rouge,LA,,,,,,
70836,$6.19,Oak Hills Place,LA,,,,,,
70837,$6.19,Baton Rouge,LA,,,,,,
70873,$6.19,Baton Rouge,LA,,,,,,
70874,$6.19,Baton Rouge,LA,,,,,,
70879,$6.19,Baton Rouge,LA,,,,,,
70884,$6.19,Baton Rouge,LA,,,,,,
70892,$6.19,Baton Rouge,LA,,,,,,
70893,$6.19,Baton Rouge,LA,,,,,,
70894,$6.19,Baton Rouge,LA,,,,,,
70895,$6.19,Baton Rouge,LA,,,,,,
70896,$6.19,Baton Rouge,LA,,,,,,
70898,$6.19,Baton Rouge,LA,,,,,,
71019,$6.19,Martin,LA,,,,,,
71301,$6.19,Alexandria,LA,,,,,,
71302,$6.19,Alexandria,LA,,,,,,
71303,$6.19,Alexandria,LA,,,,,,
71306,$6.19,Alexandria,LA,,,,,,
71307,$6.19,Alexandria,LA,,,,,,
71309,$6.19,Alexandria,LA,,,,,,
71315,$6.19,Alexandria,LA,,,,,,
78004,$5.78,,TX,,,,,,
78006,$5.78,Boerne,TX,,,,,,
78008,$5.78,,TX,,,,,,
78010,$5.78,Kerrville,TX,,,,,,
78013,$5.78,Comfort,TX,,,,,,
78027,$5.78,,TX,,,,,,
78028,$5.78,Kerrville,TX,,,,,,
78029,$5.78,,TX,,,,,,
78055,$5.78,,TX,,,,,,
78062,$5.78,,TX,,,,,,
78070,$5.78,Canyon Lake,TX,,,,,,
78074,$5.78,,TX,,,,,,
78108,$5.78,Cibolo,TX,,,,,,
78111,$5.78,,TX,,,,,,
