ZIP Code,Duration Buyer Payouts,City,State,,Zip Code,Duration buyer 2,City Name,State Abbr,,Pest Control has other nationwide buyers as well,,,Zip Codes,120 Second Payouts
50104,$28.00,Gibson,IA,,10101,$15.13,New York,NY,,,,,,
50106,$28.00,Gilman,IA,,10102,$15.13,New York,NY,,,,,,
50107,$28.00,Grand Junction,IA,,10104,$15.13,Manhattan,NY,,,,,,
50108,$28.00,Grand River,IA,,10105,$15.13,Manhattan,NY,,,,,,
50110,$28.00,Gray,IA,,10106,$15.13,New York,NY,,,,,,
50112,$28.00,Grinnell,IA,,10107,$15.13,Manhattan,NY,,,,,,
50115,$28.00,Guthrie Center,IA,,10108,$15.13,Manhattan,NY,,,,,,
50116,$28.00,Hamilton,IA,,10109,$15.13,Manhattan,NY,,,,,,
50117,$28.00,Hamlin,IA,,10110,$15.13,Manhattan,NY,,,,,,
50118,$28.00,Hartford,IA,,10111,$15.13,Manhattan,NY,,,,,,
50119,$28.00,Harvey,IA,,10112,$15.13,Manhattan,NY,,,,,,
50120,$28.00,Haverhill,IA,,10113,$15.13,New York,NY,,,,,,
50122,$28.00,Hubbard,IA,,10114,$15.13,New York,NY,,,,,,
50123,$28.00,Humeston,IA,,10115,$15.13,Manhattan,NY,,,,,,
50124,$28.00,Huxley,IA,,10116,$15.13,New York,NY,,,,,,
50126,$28.00,Iowa Falls,IA,,10117,$15.13,Manhattan,NY,,,,,,
50127,$28.00,Ira,IA,,10118,$15.13,Manhattan,NY,,,,,,
50129,$28.00,Jefferson,IA,,10120,$15.13,New York,NY,,,,,,
50130,$28.00,Jewell,IA,,10121,$15.13,Manhattan,NY,,,,,,
50132,$28.00,Kamrar,IA,,10122,$15.13,Manhattan,NY,,,,,,
50133,$28.00,Kellerton,IA,,10123,$15.13,New York,NY,,,,,,
50134,$28.00,Kelley,IA,,10124,$15.13,Manhattan,NY,,,,,,
50135,$28.00,Kellogg,IA,,10125,$15.13,Manhattan,NY,,,,,,
50136,$28.00,Keswick,IA,,10126,$15.13,Manhattan,NY,,,,,,
50137,$28.00,Killduff,IA,,10129,$15.13,New York,NY,,,,,,
50139,$28.00,Lacona,IA,,10130,$15.13,Manhattan,NY,,,,,,
50140,$28.00,Lamoni,IA,,10131,$15.13,New York,NY,,,,,,
50141,$28.00,Laurel,IA,,10132,$15.13,Manhattan,NY,,,,,,
50142,$28.00,Le Grand,IA,,10133,$15.13,New York,NY,,,,,,
50143,$28.00,Leighton,IA,,10138,$15.13,Manhattan,NY,,,,,,
50144,$28.00,Leon,IA,,10150,$15.13,Manhattan,NY,,,,,,
50147,$28.00,Lineville,IA,,10151,$15.13,Manhattan,NY,,,,,,
50148,$28.00,Liscomb,IA,,10152,$15.13,Manhattan,NY,,,,,,
50149,$28.00,Lorimor,IA,,10153,$15.13,Manhattan,NY,,,,,,
50150,$28.00,Lovilia,IA,,10154,$15.13,Manhattan,NY,,,,,,
50151,$28.00,Lucas,IA,,10155,$15.13,Manhattan,NY,,,,,,
50153,$28.00,Lynnville,IA,,10156,$15.13,Manhattan,NY,,,,,,
50154,$28.00,Mc Callsburg,IA,,10157,$15.13,New York,NY,,,,,,
50155,$28.00,Macksburg,IA,,10158,$15.13,New York,NY,,,,,,
50157,$28.00,Malcom,IA,,10159,$15.13,Manhattan,NY,,,,,,
50161,$28.00,Maxwell,IA,,10160,$15.13,Manhattan,NY,,,,,,
50163,$28.00,Melcher Dallas,IA,,10161,$15.13,Manhattan,NY,,,,,,
50164,$28.00,Menlo,IA,,10163,$15.13,Manhattan,NY,,,,,,
50165,$28.00,Millerton,IA,,10164,$15.13,Manhattan,NY,,,,,,
50167,$28.00,Minburn,IA,,10166,$15.13,Manhattan,NY,,,,,,
50169,$28.00,Mitchellville,IA,,10167,$15.13,Manhattan,NY,,,,,,
50171,$28.00,Montezuma,IA,,10168,$15.13,New York,NY,,,,,,
50172,$28.00,,IA,,10169,$15.13,Manhattan,NY,,,,,,
50173,$28.00,Montour,IA,,10171,$15.13,Manhattan,NY,,,,,,
50174,$28.00,Murray,IA,,10172,$15.13,Manhattan,NY,,,,,,
50177,$28.00,,IA,,10174,$15.13,Manhattan,NY,,,,,,
50197,$28.00,,IA,,10175,$15.13,New York,NY,,,,,,
50198,$28.00,,IA,,10176,$15.13,Manhattan,NY,,,,,,
50201,$28.00,Nevada,IA,,10177,$15.13,Manhattan,NY,,,,,,
50206,$28.00,New Providence,IA,,10178,$15.13,Manhattan,NY,,,,,,
50207,$28.00,New Sharon,IA,,10179,$15.13,Manhattan,NY,,,,,,
50210,$28.00,New Virginia,IA,,10185,$15.13,Manhattan,NY,,,,,,
50212,$28.00,Ogden,IA,,10203,$15.13,New York,NY,,,,,,
50213,$28.00,Osceola,IA,,10211,$15.13,Manhattan,NY,,,,,,
50217,$28.00,Paton,IA,,10212,$15.13,New York,NY,,,,,,
50218,$28.00,Patterson,IA,,10213,$15.13,Manhattan,NY,,,,,,
50221,$28.00,,IA,,10242,$15.13,New York,NY,,,,,,
50222,$28.00,Peru,IA,,10249,$15.13,New York,NY,,,,,,
50223,$28.00,Pilot Mound,IA,,10256,$15.13,Manhattan,NY,,,,,,
50226,$28.00,Polk City,IA,,10257,$15.13,Manhattan,NY,,,,,,
50227,$28.00,Popejoy,IA,,10258,$15.13,Manhattan,NY,,,,,,
50228,$28.00,Prairie City,IA,,10259,$15.13,Manhattan,NY,,,,,,
50229,$28.00,Prole,IA,,10260,$15.13,Manhattan,NY,,,,,,
50230,$28.00,Radcliffe,IA,,10261,$15.13,New York,NY,,,,,,
50231,$28.00,Randall,IA,,10265,$15.13,New York,NY,,,,,,
50235,$28.00,Rippey,IA,,10268,$15.13,Manhattan,NY,,,,,,
50236,$28.00,Roland,IA,,10269,$15.13,Manhattan,NY,,,,,,
50237,$28.00,Runnells,IA,,10270,$15.13,Manhattan,NY,,,,,,
50238,$28.00,Russell,IA,,10271,$15.13,Manhattan,NY,,,,,,
50239,$28.00,Saint Anthony,IA,,10272,$15.13,Manhattan,NY,,,,,,
50241,$28.00,Saint Marys,IA,,10273,$15.13,Manhattan,NY,,,,,,
50242,$28.00,Searsboro,IA,,10274,$15.13,Manhattan,NY,,,,,,
50243,$28.00,Sheldahl,IA,,10275,$15.13,New York,NY,,,,,,
50246,$28.00,Stanhope,IA,,10276,$15.13,New York,NY,,,,,,
50249,$28.00,Stratford,IA,,10277,$15.13,Manhattan,NY,,,,,,
50253,$28.00,,IA,,10278,$15.13,Manhattan,NY,,,,,,
50254,$28.00,Thayer,IA,,10279,$15.13,Manhattan,NY,,,,,,
50255,$28.00,Thornburg,IA,,10281,$15.13,New York,NY,,,,,,
50256,$28.00,Tracy,IA,,10285,$15.13,Manhattan,NY,,,,,,
50257,$28.00,Truro,IA,,10286,$15.13,Manhattan,NY,,,,,,
50258,$28.00,Union,IA,,10292,$15.13,New York,NY,,,,,,
50259,$28.00,Gifford,IA,,10301,$15.13,New York,NY,,,,,,
50261,$28.00,Van Meter,IA,,10302,$15.13,New York,NY,,,,,,
50262,$28.00,Van Wert,IA,,10303,$15.13,New York,NY,,,,,,
50268,$28.00,What Cheer,IA,,10304,$15.13,New York,NY,,,,,,
50269,$28.00,Whitten,IA,,10305,$15.13,New York,NY,,,,,,
50271,$28.00,Williams,IA,,10306,$15.13,New York,NY,,,,,,
50272,$28.00,Williamson,IA,,10307,$15.13,New York,NY,,,,,,
50274,$28.00,Wiota,IA,,10308,$15.13,New York,NY,,,,,,
50275,$28.00,Woodburn,IA,,10309,$15.13,New York,NY,,,,,,
50276,$28.00,Woodward,IA,,10310,$15.13,New York,NY,,,,,,
50278,$28.00,Zearing,IA,,10311,$15.13,New York,NY,,,,,,
50301,$28.00,Des Moines,IA,,10312,$15.13,New York,NY,,,,,,
50302,$28.00,Des Moines,IA,,10313,$15.13,New York,NY,,,,,,
50303,$28.00,Des Moines,IA,,10314,$15.13,New York,NY,,,,,,
50304,$28.00,Des Moines,IA,,10524,$15.13,Philipstown,NY,,,,,,
50305,$28.00,Des Moines,IA,,10537,$15.13,Putnam Valley,NY,,,,,,
50306,$28.00,Des Moines,IA,,10542,$15.13,Carmel,NY,,,,,,
50307,$28.00,Des Moines,IA,,10579,$15.13,Putnam Valley,NY,,,,,,
50308,$28.00,Des Moines,IA,,10597,$15.13,Lewisboro,NY,,,,,,
50313,$28.00,Des Moines,IA,,10598,$15.13,Yorktown,NY,,,,,,
50318,$28.00,Des Moines,IA,,10604,$15.13,Harrison,NY,,,,,,
50319,$28.00,Des Moines,IA,,10706,$15.13,Greenburgh,NY,,,,,,
50321,$28.00,Des Moines,IA,,10910,$15.13,Tuxedo,NY,,,,,,
50324,$28.00,Windsor Heights,IA,,10911,$15.13,Stony Point,NY,,,,,,
50328,$28.00,Des Moines,IA,,10914,$15.13,Blooming Grove,NY,,,,,,
50329,$28.00,Des Moines,IA,,10915,$15.13,Crawford,NY,,,,,,
50330,$28.00,Des Moines,IA,,10916,$15.13,Hamptonburgh,NY,,,,,,
50331,$28.00,Des Moines,IA,,10917,$15.13,,NY,,,,,,
50332,$28.00,Des Moines,IA,,10918,$15.13,Blooming Grove,NY,,,,,,
50333,$28.00,Des Moines,IA,,10919,$15.13,Wallkill,NY,,,,,,
50334,$28.00,Des Moines,IA,,10922,$15.13,Highlands,NY,,,,,,
50335,$28.00,Des Moines,IA,,10925,$15.13,Greenwood Lake,NY,,,,,,
50336,$28.00,Des Moines,IA,,10926,$15.13,Harriman,NY,,,,,,
50338,$28.00,,IA,,10928,$15.13,Highlands,NY,,,,,,
50339,$28.00,Des Moines,IA,,10930,$15.13,West Point,NY,,,,,,
50340,$28.00,Des Moines,IA,,10931,$15.13,Ramapo,NY,,,,,,
50347,$28.00,,IA,,10932,$15.13,Wallkill,NY,,,,,,
50350,$28.00,,IA,,10940,$15.13,Wallkill,NY,,,,,,
50359,$28.00,Des Moines,IA,,10941,$15.13,Wallkill,NY,,,,,,
50360,$28.00,Des Moines,IA,,10950,$15.13,Blooming Grove,NY,,,,,,
50361,$28.00,Des Moines,IA,,10952,$15.13,Ramapo,NY,,,,,,
50362,$28.00,Des Moines,IA,,10953,$15.13,Cornwall,NY,,,,,,
50363,$28.00,Des Moines,IA,,10974,$15.13,Ramapo,NY,,,,,,
50364,$28.00,Des Moines,IA,,10975,$15.13,Tuxedo,NY,,,,,,
50367,$28.00,Des Moines,IA,,10976,$15.13,Orangetown,NY,,,,,,
50368,$28.00,Des Moines,IA,,10977,$15.13,Ramapo,NY,,,,,,
50369,$28.00,Des Moines,IA,,10985,$15.13,Crawford,NY,,,,,,
50380,$28.00,Des Moines,IA,,10986,$15.13,Stony Point,NY,,,,,,
50381,$28.00,Des Moines,IA,,10987,$15.13,Tuxedo,NY,,,,,,
50391,$28.00,Des Moines,IA,,10990,$15.13,Warwick,NY,,,,,,
50392,$28.00,Des Moines,IA,,10992,$15.13,Blooming Grove,NY,,,,,,
50393,$28.00,Des Moines,IA,,10996,$15.13,Highlands,NY,,,,,,
50394,$28.00,Des Moines,IA,,11002,$15.13,Floral Park,NY,,,,,,
50395,$28.00,Des Moines,IA,,11022,$15.13,North Hempstead,NY,,,,,,
50396,$28.00,Des Moines,IA,,11026,$15.13,Lake Success,NY,,,,,,
50397,$28.00,,IA,,11027,$15.13,Great Neck,NY,,,,,,
50398,$28.00,Urbandale,IA,,11051,$15.13,North Hempstead,NY,,,,,,
50401,$28.00,Mason City,IA,,11052,$15.13,North Hempstead,NY,,,,,,
50402,$28.00,Mason City,IA,,11053,$15.13,Port Washington,NY,,,,,,
50420,$28.00,Alexander,IA,,11054,$15.13,North Hempstead,NY,,,,,,
50421,$28.00,Belmond,IA,,11055,$15.13,Port Washington,NY,,,,,,
50423,$28.00,Britt,IA,,11120,$15.13,Queens,NY,,,,,,
50426,$28.00,Carpenter,IA,,11202,$15.13,Brooklyn,NY,,,,,,
50427,$28.00,Chapin,IA,,11241,$15.13,Brooklyn,NY,,,,,,
50428,$28.00,Clear Lake,IA,,11242,$15.13,Brooklyn,NY,,,,,,
50430,$28.00,Corwith,IA,,11243,$15.13,Brooklyn,NY,,,,,,
50431,$28.00,Coulter,IA,,11245,$15.13,Brooklyn,NY,,,,,,
50432,$28.00,Crystal Lake,IA,,11247,$15.13,Brooklyn,NY,,,,,,
50433,$28.00,Dougherty,IA,,11249,$15.13,New York,NY,,,,,,
50434,$28.00,Fertile,IA,,11251,$15.13,New York,NY,,,,,,
50435,$28.00,Floyd,IA,,11252,$15.13,New York,NY,,,,,,
50436,$28.00,Forest City,IA,,11256,$15.13,Brooklyn,NY,,,,,,
50438,$28.00,Garner,IA,,11351,$15.13,Queens,NY,,,,,,
50439,$28.00,Goodell,IA,,11352,$15.13,Queens,NY,,,,,,
50440,$28.00,Grafton,IA,,11359,$15.13,New York,NY,,,,,,
50441,$28.00,Hampton,IA,,11371,$15.13,New York,NY,,,,,,
50444,$28.00,Hanlontown,IA,,11380,$15.13,New York,NY,,,,,,
50446,$28.00,Joice,IA,,11381,$15.13,Queens,NY,,,,,,
50447,$28.00,Kanawha,IA,,11386,$15.13,Queens,NY,,,,,,
50448,$28.00,Kensett,IA,,11405,$15.13,Queens,NY,,,,,,
50449,$28.00,Klemme,IA,,11424,$15.13,New York,NY,,,,,,
50450,$28.00,Lake Mills,IA,,11425,$15.13,Brooklyn,NY,,,,,,
50451,$28.00,Lakota,IA,,11431,$15.13,Queens,NY,,,,,,
50452,$28.00,Latimer,IA,,11437,$15.13,New York,NY,,,,,,
50453,$28.00,Leland,IA,,11439,$15.13,Queens,NY,,,,,,
50454,$28.00,Little Cedar,IA,,11451,$15.13,Queens,NY,,,,,,
50455,$28.00,Mc Intire,IA,,11499,$15.13,Queens,NY,,,,,,
50456,$28.00,Manly,IA,,11531,$15.13,Garden City,NY,,,,,,
50457,$28.00,Meservey,IA,,11551,$15.13,Hempstead,NY,,,,,,
50458,$28.00,Nora Springs,IA,,11571,$15.13,Rockville Centre,NY,,,,,,
50459,$28.00,Northwood,IA,,11582,$15.13,Valley Stream,NY,,,,,,
50460,$28.00,Orchard,IA,,11599,$15.13,East Garden City,NY,,,,,,
50461,$28.00,Osage,IA,,11690,$15.13,New York,NY,,,,,,
50464,$28.00,Plymouth,IA,,11695,$15.13,Queens,NY,,,,,,
50465,$28.00,Rake,IA,,12420,$15.13,Wawarsing,NY,,,,,,
50466,$28.00,Riceville,IA,,12483,$15.13,Wawarsing,NY,,,,,,
50467,$28.00,Rock Falls,IA,,12508,$15.13,Beacon,NY,,,,,,
50468,$28.00,Rockford,IA,,12512,$15.13,Wappinger,NY,,,,,,
50469,$28.00,Rockwell,IA,,12515,$15.13,Plattekill,NY,,,,,,
50470,$28.00,Rowan,IA,,12518,$15.13,Cornwall,NY,,,,,,
50471,$28.00,Rudd,IA,,12520,$15.13,Cornwall,NY,,,,,,
50472,$28.00,Saint Ansgar,IA,,12524,$15.13,Wappinger,NY,,,,,,
50473,$28.00,Scarville,IA,,12525,$15.13,Gardiner,NY,,,,,,
50475,$28.00,Sheffield,IA,,12527,$15.13,,NY,,,,,,
50476,$28.00,Stacyville,IA,,12531,$15.13,Beekman,NY,,,,,,
50477,$28.00,Swaledale,IA,,12533,$15.13,East Fishkill,NY,,,,,,
50478,$28.00,Thompson,IA,,12540,$15.13,Union Vale,NY,,,,,,
50479,$28.00,Thornton,IA,,12542,$15.13,Marlborough,NY,,,,,,
50480,$28.00,Titonka,IA,,12543,$15.13,Maybrook,NY,,,,,,
50481,$28.00,Toeterville,IA,,12547,$15.13,Marlborough,NY,,,,,,
50482,$28.00,Ventura,IA,,12548,$15.13,Plattekill,NY,,,,,,
50483,$28.00,Wesley,IA,,12549,$15.13,Crawford,NY,,,,,,
50484,$28.00,Woden,IA,,12550,$15.13,Orange Lake,NY,,,,,,
50501,$28.00,Fort Dodge,IA,,12553,$15.13,New Windsor,NY,,,,,,
50510,$28.00,Albert City,IA,,12563,$15.13,Patterson,NY,,,,,,
50511,$28.00,Algona,IA,,12564,$15.13,Dover,NY,,,,,,
50514,$28.00,Armstrong,IA,,12566,$15.13,Shawangunk,NY,,,,,,
50515,$28.00,Ayrshire,IA,,12570,$15.13,Beekman,NY,,,,,,
50516,$28.00,Badger,IA,,12575,$15.13,New Windsor,NY,,,,,,
50517,$28.00,Bancroft,IA,,12577,$15.13,Blooming Grove,NY,,,,,,
50518,$28.00,Barnum,IA,,12582,$15.13,East Fishkill,NY,,,,,,
50519,$28.00,Bode,IA,,12586,$15.13,Walden,NY,,,,,,
50520,$28.00,Bradgate,IA,,12589,$15.13,Shawangunk,NY,,,,,,
50521,$28.00,Burnside,IA,,12590,$15.13,Wappinger,NY,,,,,,
50522,$28.00,Burt,IA,,12594,$15.13,Dover,NY,,,,,,
50523,$28.00,Callender,IA,,12603,$15.13,La Grange,NY,,,,,,
50524,$28.00,Clare,IA,,12604,$15.13,Arlington,NY,,,,,,
50525,$28.00,Clarion,IA,,12721,$15.13,Mamakating,NY,,,,,,
50526,$28.00,Clarion,IA,,12722,$15.13,Mamakating,NY,,,,,,
50527,$28.00,Curlew,IA,,12769,$15.13,Mamakating,NY,,,,,,
50528,$28.00,Cylinder,IA,,12781,$15.13,Mamakating,NY,,,,,,
50529,$28.00,Dakota City,IA,,12790,$15.13,Mamakating,NY,,,,,,
50530,$28.00,Dayton,IA,,13021,$15.13,Sennett,NY,,,,,,
50531,$28.00,Dolliver,IA,,13027,$15.13,Lysander,NY,,,,,,
50532,$28.00,Duncombe,IA,,13028,$15.13,Constantia,NY,,,,,,
50533,$28.00,Eagle Grove,IA,,13029,$15.13,Cicero,NY,,,,,,
50535,$28.00,Early,IA,,13030,$15.13,Sullivan,NY,,,,,,
50536,$28.00,Emmetsburg,IA,,13031,$15.13,Onondaga,NY,,,,,,
50538,$28.00,Farnhamville,IA,,13032,$15.13,Lenox,NY,,,,,,
50539,$28.00,Fenton,IA,,13036,$15.13,Hastings,NY,,,,,,
50540,$28.00,Fonda,IA,,13037,$15.13,Sullivan,NY,,,,,,
50541,$28.00,Gilmore City,IA,,13039,$15.13,Cicero,NY,,,,,,
50542,$28.00,Goldfield,IA,,13041,$15.13,Clay,NY,,,,,,
50543,$28.00,Gowrie,IA,,13042,$15.13,Vienna,NY,,,,,,
50544,$28.00,Harcourt,IA,,13044,$15.13,Constantia,NY,,,,,,
50545,$28.00,Hardy,IA,,13054,$15.13,Verona,NY,,,,,,
50546,$28.00,Havelock,IA,,13057,$15.13,De Witt,NY,,,,,,
50548,$28.00,Humboldt,IA,,13060,$15.13,Elbridge,NY,,,,,,
50551,$28.00,Jolley,IA,,13066,$15.13,De Witt,NY,,,,,,
50552,$28.00,Knierim,IA,,13069,$15.13,Volney,NY,,,,,,
50553,$28.00,,IA,,13076,$15.13,Hastings,NY,,,,,,
50554,$28.00,Laurens,IA,,13078,$15.13,Pompey,NY,,,,,,
50556,$28.00,Ledyard,IA,,13080,$15.13,Brutus,NY,,,,,,
50557,$28.00,Lehigh,IA,,13082,$15.13,Sullivan,NY,,,,,,
50558,$28.00,Livermore,IA,,13084,$15.13,LaFayette,NY,,,,,,
50559,$28.00,Lone Rock,IA,,13088,$15.13,Salina,NY,,,,,,
50560,$28.00,Lu Verne,IA,,13090,$15.13,Clay,NY,,,,,,
50561,$28.00,Lytton,IA,,13103,$15.13,West Monroe,NY,,,,,,
50562,$28.00,Mallard,IA,,13104,$15.13,Pompey,NY,,,,,,
50563,$28.00,Manson,IA,,13108,$15.13,Onondaga,NY,,,,,,
50565,$28.00,Marathon,IA,,13115,$15.13,Minetto,NY,,,,,,
50566,$28.00,Moorland,IA,,13116,$15.13,Minoa,NY,,,,,,
50567,$28.00,Nemaha,IA,,13120,$15.13,Onondaga,NY,,,,,,
50568,$28.00,Newell,IA,,13123,$15.13,Vienna,NY,,,,,,
50569,$28.00,Otho,IA,,13126,$15.13,Scriba,NY,,,,,,
50570,$28.00,Ottosen,IA,,13132,$15.13,Schroeppel,NY,,,,,,
50571,$28.00,Palmer,IA,,13135,$15.13,Schroeppel,NY,,,,,,
50573,$28.00,Plover,IA,,13152,$15.13,Spafford,NY,,,,,,
50574,$28.00,Pocahontas,IA,,13153,$15.13,Sennett,NY,,,,,,
50575,$28.00,Pomeroy,IA,,13157,$15.13,Vienna,NY,,,,,,
50576,$28.00,Rembrandt,IA,,13162,$15.13,Verona,NY,,,,,,
50577,$28.00,Renwick,IA,,13163,$15.13,Oneida,NY,,,,,,
50578,$28.00,Ringsted,IA,,13164,$15.13,Van Buren,NY,,,,,,
50579,$28.00,Rockwell City,IA,,13167,$15.13,West Monroe,NY,,,,,,
50580,$28.00,,IA,,13202,$15.13,Syracuse,NY,,,,,,
50581,$28.00,Rolfe,IA,,13203,$15.13,Syracuse,NY,,,,,,
50582,$28.00,Rutland,IA,,13204,$15.13,Syracuse,NY,,,,,,
50583,$28.00,Sac City,IA,,13205,$15.13,Syracuse,NY,,,,,,
50585,$28.00,Sioux Rapids,IA,,13206,$15.13,Syracuse,NY,,,,,,
50586,$28.00,Somers,IA,,13207,$15.13,Syracuse,NY,,,,,,
50587,$28.00,,IA,,13208,$15.13,Syracuse,NY,,,,,,
50588,$28.00,Storm Lake,IA,,13209,$15.13,Geddes,NY,,,,,,
50590,$28.00,Swea City,IA,,13210,$15.13,Syracuse,NY,,,,,,
50591,$28.00,Thor,IA,,13211,$15.13,Salina,NY,,,,,,
50592,$28.00,Truesdale,IA,,13212,$15.13,Cicero,NY,,,,,,
50593,$28.00,Varina,IA,,13214,$15.13,De Witt,NY,,,,,,
50594,$28.00,Vincent,IA,,13215,$15.13,Onondaga,NY,,,,,,
50595,$28.00,Webster City,IA,,13219,$15.13,Geddes,NY,,,,,,
50597,$28.00,West Bend,IA,,13224,$15.13,Syracuse,NY,,,,,,
50598,$28.00,Whittemore,IA,,13290,$15.13,Syracuse,NY,,,,,,
50599,$28.00,Woolstock,IA,,13308,$15.13,Vienna,NY,,,,,,
50601,$28.00,Ackley,IA,,13340,$15.13,Schuyler,NY,,,,,,
50602,$28.00,Allison,IA,,13413,$15.13,Washington Mills,NY,,,,,,
50603,$28.00,Alta Vista,IA,,13421,$15.13,Oneida,NY,,,,,,
50604,$28.00,Aplington,IA,,13461,$15.13,Sherrill,NY,,,,,,
50605,$28.00,Aredale,IA,,13476,$15.13,Westmoreland,NY,,,,,,
50606,$28.00,Arlington,IA,,13478,$15.13,Verona,NY,,,,,,
50607,$28.00,Aurora,IA,,13490,$15.13,Westmoreland,NY,,,,,,
50608,$28.00,Austinville,IA,,13492,$15.13,Whitestown,NY,,,,,,
50609,$28.00,Beaman,IA,,13501,$15.13,Utica,NY,,,,,,
50611,$28.00,Bristow,IA,,14040,$15.13,Darien,NY,,,,,,
50612,$28.00,Buckingham,IA,,14048,$15.13,Sheridan,NY,,,,,,
50613,$28.00,Cedar Falls,IA,,14063,$15.13,Pomfret,NY,,,,,,
50614,$28.00,Cedar Falls,IA,,14081,$15.13,Brant,NY,,,,,,
50616,$28.00,Charles City,IA,,14136,$15.13,Hanover,NY,,,,,,
50619,$28.00,Clarksville,IA,,14420,$15.13,Sweden,NY,,,,,,
50620,$28.00,Colwell,IA,,14424,$15.13,Bristol,NY,,,,,,
50621,$28.00,Conrad,IA,,14425,$15.13,Farmington,NY,,,,,,
50622,$28.00,Denver,IA,,14428,$15.13,Riga,NY,,,,,,
50623,$28.00,Dewar,IA,,14445,$15.13,East Rochester,NY,,,,,,
50624,$28.00,Dike,IA,,14450,$15.13,Perinton,NY,,,,,,
50625,$28.00,Dumont,IA,,14464,$15.13,Hamlin,NY,,,,,,
50626,$28.00,Dunkerton,IA,,14467,$15.13,Henrietta,NY,,,,,,
50627,$28.00,Eldora,IA,,14468,$15.13,Parma,NY,,,,,,
50628,$28.00,Elma,IA,,14469,$15.13,East Bloomfield,NY,,,,,,
50629,$28.00,Fairbank,IA,,14472,$15.13,Mendon,NY,,,,,,
50630,$28.00,Fredericksburg,IA,,14475,$15.13,West Bloomfield,NY,,,,,,
50631,$28.00,Frederika,IA,,14485,$15.13,Richmond,NY,,,,,,
50632,$28.00,Garwin,IA,,14502,$15.13,Walworth,NY,,,,,,
50633,$28.00,Geneva,IA,,14504,$15.13,Manchester,NY,,,,,,
50634,$28.00,Gilbertville,IA,,14506,$15.13,Mendon,NY,,,,,,
50635,$28.00,Gladbrook,IA,,14514,$15.13,Chili,NY,,,,,,
50636,$28.00,Greene,IA,,14519,$15.13,Ontario,NY,,,,,,
50637,$28.00,,IA,,14522,$15.13,Farmington,NY,,,,,,
50638,$28.00,Grundy Center,IA,,14526,$15.13,Penfield,NY,,,,,,
50640,$28.00,,IA,,14534,$15.13,Mendon,NY,,,,,,
50641,$28.00,Hazleton,IA,,14537,$15.13,Port Gibson,NY,,,,,,
50642,$28.00,Holland,IA,,14543,$15.13,Rush,NY,,,,,,
50643,$28.00,Hudson,IA,,14544,$15.13,Gorham,NY,,,,,,
50644,$28.00,Independence,IA,,14546,$15.13,Wheatland,NY,,,,,,
50645,$28.00,Ionia,IA,,14548,$15.13,Farmington,NY,,,,,,
50647,$28.00,Janesville,IA,,14559,$15.13,Ogden,NY,,,,,,
50648,$28.00,Jesup,IA,,14563,$15.13,,NY,,,,,,
50649,$28.00,Kesley,IA,,14564,$15.13,East Bloomfield,NY,,,,,,
50650,$28.00,Lamont,IA,,14568,$15.13,Walworth,NY,,,,,,
50651,$28.00,La Porte City,IA,,14580,$15.13,Penfield,NY,,,,,,
50652,$28.00,Lincoln,IA,,14586,$15.13,Henrietta,NY,,,,,,
50653,$28.00,Marble Rock,IA,,14589,$15.13,Williamson,NY,,,,,,
50654,$28.00,Masonville,IA,,14604,$15.13,Rochester,NY,,,,,,
50655,$28.00,Maynard,IA,,14605,$15.13,Rochester,NY,,,,,,
50657,$28.00,Morrison,IA,,14606,$15.13,Gates,NY,,,,,,
50658,$28.00,Nashua,IA,,14607,$15.13,Rochester,NY,,,,,,
50659,$28.00,New Hampton,IA,,14608,$15.13,Rochester,NY,,,,,,
50660,$28.00,New Hartford,IA,,14609,$15.13,Irondequoit,NY,,,,,,
50661,$28.00,North Washington,IA,,14610,$15.13,Brighton,NY,,,,,,
50662,$28.00,Oelwein,IA,,14611,$15.13,Rochester,NY,,,,,,
50664,$28.00,Oran,IA,,14612,$15.13,Greece,NY,,,,,,
50665,$28.00,Parkersburg,IA,,14613,$15.13,Rochester,NY,,,,,,
50666,$28.00,Plainfield,IA,,14614,$15.13,Rochester,NY,,,,,,
50667,$28.00,Raymond,IA,,14615,$15.13,Rochester,NY,,,,,,
50668,$28.00,Readlyn,IA,,14616,$15.13,Greece,NY,,,,,,
50669,$28.00,Reinbeck,IA,,14617,$15.13,Irondequoit,NY,,,,,,
50670,$28.00,Shell Rock,IA,,14618,$15.13,Brighton,NY,,,,,,
50671,$28.00,Stanley,IA,,14619,$15.13,Rochester,NY,,,,,,
50672,$28.00,Steamboat Rock,IA,,14620,$15.13,Rochester,NY,,,,,,
50673,$28.00,Stout,IA,,14621,$15.13,Rochester,NY,,,,,,
50674,$28.00,Sumner,IA,,14622,$15.13,Irondequoit,NY,,,,,,
50675,$28.00,Traer,IA,,14623,$15.13,Henrietta,NY,,,,,,
50676,$28.00,Tripoli,IA,,14624,$15.13,Chili,NY,,,,,,
50677,$28.00,Waverly,IA,,14625,$15.13,Penfield,NY,,,,,,
50680,$28.00,Wellsburg,IA,,14626,$15.13,Greece,NY,,,,,,
50681,$28.00,Westgate,IA,,14627,$15.13,Rochester,NY,,,,,,
50682,$28.00,Winthrop,IA,,14650,$15.13,Rochester,NY,,,,,,
50701,$28.00,Waterloo,IA,,14651,$15.13,Rochester,NY,,,,,,
50702,$28.00,Waterloo,IA,,14652,$15.13,Rochester,NY,,,,,,
